,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips
509,2020-03-17,1,0,2020-05-16,3658,112,10005
510,2020-03-17,1,0,2020-05-16,490,17,13245
511,2020-03-17,1,0,2020-05-16,722,41,12105
512,2020-03-17,1,0,2020-05-16,1238,48,4017
513,2020-03-17,1,0,2020-05-16,16,0,2130
514,2020-03-17,1,0,2020-05-16,90,1,1115
515,2020-03-17,1,0,2020-05-16,275,4,1089
516,2020-03-17,1,0,2020-05-16,215,6,28047
517,2020-03-17,1,0,2020-05-16,1483,25,6029
518,2020-03-17,2,0,2020-05-16,321,8,6053
519,2020-03-17,1,0,2020-05-16,180,6,13313
520,2020-03-17,1,0,2020-05-16,76,0,15001
521,2020-03-17,1,0,2020-05-16,288,8,23031
522,2020-03-17,1,0,2020-05-16,17,0,23017
523,2020-03-17,1,0,2020-05-16,120,8,23011
524,2020-03-17,1,0,2020-05-16,363,32,22117
525,2020-03-17,1,0,2020-05-16,33,2,27103
526,2020-03-17,2,0,2020-05-16,117,5,27091
527,2020-03-17,1,0,2020-05-16,99,10,26137
528,2020-03-17,1,0,2020-05-16,414,26,26075
529,2020-03-17,2,0,2020-05-16,110,8,18047
530,2020-03-17,2,0,2020-05-16,2840,150,18089
531,2020-03-17,1,0,2020-05-16,19,0,16065
532,2020-03-17,1,0,2020-05-16,14,3,21143
533,2020-03-17,1,0,2020-05-16,3009,208,22033
534,2020-03-17,1,0,2020-05-16,4,0,19001
535,2020-03-17,1,0,2020-05-16,1571,29,19013
536,2020-03-17,1,0,2020-05-16,60,0,20045
537,2020-03-17,1,0,2020-05-16,1299,2,20057
538,2020-03-18,1,0,2020-05-17,120,3,37129
539,2020-03-18,2,0,2020-05-17,40,2,38059
540,2020-03-18,1,0,2020-05-17,139,3,39023
541,2020-03-18,1,0,2020-05-17,15,0,39005
542,2020-03-18,1,0,2020-05-17,116,10,37125
543,2020-03-18,1,0,2020-05-17,232,27,36113
544,2020-03-18,1,0,2020-05-17,219,11,36115
545,2020-03-18,1,0,2020-05-17,203,6,37071
546,2020-03-18,1,0,2020-05-17,846,47,37081
547,2020-03-18,1,0,2020-05-17,149,0,37093
548,2020-03-18,1,0,2020-05-17,48,0,37109
549,2020-03-18,1,0,2020-05-17,258,5,39041
550,2020-03-18,1,0,2020-05-17,189,6,42001
551,2020-03-18,1,0,2020-05-17,41,1,39077
552,2020-03-18,1,0,2020-05-17,332,30,39109
553,2020-03-18,2,0,2020-05-17,53,0,33001
554,2020-03-18,1,0,2020-05-17,278,12,33013
555,2020-03-18,3,0,2020-05-17,1758,112,34001
556,2020-03-18,1,0,2020-05-17,701,52,29183
557,2020-03-18,1,0,2020-05-17,44,2,31111
558,2020-03-18,1,0,2020-05-17,252,8,31001
559,2020-03-18,1,0,2020-05-17,1654,97,29510
560,2020-03-18,1,0,2020-05-17,5,0,36041
561,2020-03-18,1,0,2020-05-17,71,0,36045
562,2020-03-18,1,0,2020-05-17,110,4,36051
563,2020-03-18,1,0,2020-05-17,41,0,36031
564,2020-03-18,1,0,2020-05-17,117,2,36017
565,2020-03-18,4,0,2020-05-17,758,18,51760
566,2020-03-18,1,1,2020-05-17,775,57,53005
567,2020-03-18,1,0,2020-05-17,22,1,51036
568,2020-03-18,1,0,2020-05-17,45,0,55063
569,2020-03-18,2,0,2020-05-17,148,4,55131
570,2020-03-18,1,0,2020-05-17,12,0,54055
571,2020-03-18,1,0,2020-05-17,2096,22,55009
572,2020-03-18,2,0,2020-05-17,63,0,49005
573,2020-03-18,1,0,2020-05-17,25,1,49003
574,2020-03-18,1,0,2020-05-17,164,11,45061
575,2020-03-18,2,0,2020-05-17,1344,149,42069
576,2020-03-18,2,0,2020-05-17,851,16,42133
577,2020-03-18,1,0,2020-05-17,88,0,47021
578,2020-03-18,1,0,2020-05-17,8,1,48285
579,2020-03-18,5,0,2020-05-17,98,4,48309
580,2020-03-18,1,0,2020-05-17,50,2,48325
581,2020-03-18,1,0,2020-05-17,42,1,48401
582,2020-03-18,1,0,2020-05-17,477,18,48479
583,2020-03-18,1,0,2020-05-17,78,2,48485
584,2020-03-18,4,0,2020-05-17,481,19,48491
585,2020-03-18,1,0,2020-05-17,100,1,56039
586,2020-03-18,1,0,2020-05-17,274,0,47147
587,2020-03-18,2,0,2020-05-17,739,41,47165
588,2020-03-18,1,0,2020-05-17,3677,208,42011
589,2020-03-18,1,0,2020-05-17,36,2,28111
590,2020-03-18,1,0,2020-05-17,279,6,12073
591,2020-03-18,1,0,2020-05-17,12,0,8125
592,2020-03-18,1,0,2020-05-17,909,125,9007
593,2020-03-18,3,0,2020-05-17,1197,52,10001
594,2020-03-18,1,0,2020-05-17,314,16,13153
595,2020-03-18,1,0,2020-05-17,251,16,12119
596,2020-03-18,1,0,2020-05-17,77,2,12131
597,2020-03-18,1,0,2020-05-17,205,6,13073
598,2020-03-18,1,0,2020-05-17,15,1,5011
599,2020-03-18,1,0,2020-05-17,93,3,5045
600,2020-03-18,1,0,2020-05-17,143,5,5143
601,2020-03-18,1,0,2020-05-17,130,3,1015
602,2020-03-18,1,0,2020-05-17,866,64,4005
603,2020-03-18,1,0,2020-05-17,78,2,1121
604,2020-03-18,1,0,2020-05-17,25,1,2122
605,2020-03-18,1,0,2020-05-17,14,0,6045
606,2020-03-18,1,0,2020-05-17,308,44,25011
607,2020-03-18,1,0,2020-05-17,93,1,23019
608,2020-03-18,2,0,2020-05-17,129,10,28011
609,2020-03-18,2,0,2020-05-17,76,3,28027
610,2020-03-18,1,0,2020-05-17,240,2,27131
611,2020-03-18,1,0,2020-05-17,386,5,28033
612,2020-03-18,1,0,2020-05-17,533,17,28089
613,2020-03-18,1,0,2020-05-17,412,36,18019
614,2020-03-18,1,0,2020-05-17,71,4,18041
615,2020-03-18,1,0,2020-05-17,118,6,18079
616,2020-03-18,1,0,2020-05-17,552,66,18095
617,2020-03-18,1,0,2020-05-17,52,1,17199
618,2020-03-18,1,0,2020-05-17,17,0,17189
619,2020-03-18,1,0,2020-05-17,318,14,16083
620,2020-03-18,1,0,2020-05-17,181,10,17077
621,2020-03-18,1,0,2020-05-17,893,37,17091
622,2020-03-18,3,0,2020-05-17,563,20,17093
623,2020-03-18,1,0,2020-05-17,120,8,17099
624,2020-03-18,1,0,2020-05-17,490,42,17119
625,2020-03-18,1,0,2020-05-17,20,0,21073
626,2020-03-18,1,0,2020-05-17,444,30,21117
627,2020-03-18,1,0,2020-05-17,776,2,21227
628,2020-03-18,1,0,2020-05-17,172,8,19183
629,2020-03-18,2,0,2020-05-17,958,6,20103
630,2020-03-18,1,0,2020-05-17,18,0,19191
631,2020-03-19,1,0,2020-05-18,48,0,36095
632,2020-03-19,1,0,2020-05-18,97,1,36117
633,2020-03-19,1,0,2020-05-18,18,1,40083
634,2020-03-19,1,0,2020-05-18,86,2,40087
635,2020-03-19,1,0,2020-05-18,303,30,40147
636,2020-03-19,1,0,2020-05-18,64,2,40051
637,2020-03-19,1,0,2020-05-18,12,0,40039
638,2020-03-19,2,0,2020-05-18,2082,112,39061
639,2020-03-19,1,0,2020-05-18,520,13,39113
640,2020-03-19,1,0,2020-05-18,161,2,39139
641,2020-03-19,1,0,2020-05-18,4,0,30007
642,2020-03-19,1,0,2020-05-18,37,2,30029
643,2020-03-19,1,0,2020-05-18,8,1,30057
644,2020-03-19,1,0,2020-05-18,7,0,30085
645,2020-03-19,1,0,2020-05-18,3,0,31127
646,2020-03-19,1,0,2020-05-18,21,1,32007
647,2020-03-19,1,0,2020-05-18,298,20,28051
648,2020-03-19,1,0,2020-05-18,342,9,28067
649,2020-03-19,1,0,2020-05-18,532,8,28123
650,2020-03-19,1,0,2020-05-18,46,0,28147
651,2020-03-19,1,0,2020-05-18,78,9,28157
652,2020-03-19,1,0,2020-05-18,83,0,28159
653,2020-03-19,1,0,2020-05-18,190,2,28163
654,2020-03-19,1,0,2020-05-18,10,0,35047
655,2020-03-19,1,0,2020-05-18,506,41,34009
656,2020-03-19,2,0,2020-05-18,1061,138,34037
657,2020-03-19,1,0,2020-05-18,21,0,53009
658,2020-03-19,3,1,2020-05-18,122,11,55089
659,2020-03-19,1,0,2020-05-18,77,3,55111
660,2020-03-19,1,0,2020-05-18,70,0,55035
661,2020-03-19,2,0,2020-05-18,284,12,55127
662,2020-03-19,1,0,2020-05-18,58,1,55015
663,2020-03-19,4,0,2020-05-18,36,1,55021
664,2020-03-19,1,0,2020-05-18,116,5,54061
665,2020-03-19,2,0,2020-05-18,4,0,54093
666,2020-03-19,1,0,2020-05-18,3,1,55007
667,2020-03-19,1,0,2020-05-18,22,1,48467
668,2020-03-19,1,0,2020-05-18,114,3,45035
669,2020-03-19,1,0,2020-05-18,35,0,45001
670,2020-03-19,1,0,2020-05-18,123,0,45081
671,2020-03-19,2,0,2020-05-18,2552,263,42071
672,2020-03-19,1,0,2020-05-18,877,21,42075
673,2020-03-19,2,0,2020-05-18,432,38,42129
674,2020-03-19,1,0,2020-05-18,17,1,48123
675,2020-03-19,1,0,2020-05-18,2,0,48103
676,2020-03-19,2,0,2020-05-18,148,4,48251
677,2020-03-19,1,0,2020-05-18,619,27,48061
678,2020-03-19,1,0,2020-05-18,93,1,47035
679,2020-03-19,1,0,2020-05-18,44,0,47045
680,2020-03-19,1,0,2020-05-18,213,2,47125
681,2020-03-19,2,0,2020-05-18,66,0,47179
682,2020-03-19,2,0,2020-05-18,327,8,47189
683,2020-03-19,4,0,2020-05-18,110,5,12053
684,2020-03-19,1,0,2020-05-18,106,9,12061
685,2020-03-19,1,0,2020-05-18,131,0,12063
686,2020-03-19,1,0,2020-05-18,371,7,12085
687,2020-03-19,1,0,2020-05-18,5,0,8049
688,2020-03-19,1,0,2020-05-18,565,32,8087
689,2020-03-19,4,0,2020-05-18,735,54,9013
690,2020-03-19,1,0,2020-05-18,322,14,9015
691,2020-03-19,2,0,2020-05-18,77,1,13127
692,2020-03-19,2,0,2020-05-18,95,1,13175
693,2020-03-19,1,0,2020-05-18,69,2,13225
694,2020-03-19,1,0,2020-05-18,250,7,13247
695,2020-03-19,1,0,2020-05-18,45,1,13103
696,2020-03-19,2,1,2020-05-18,231,28,13099
697,2020-03-19,1,0,2020-05-18,397,17,13021
698,2020-03-19,1,0,2020-05-18,78,0,4023
699,2020-03-19,1,0,2020-05-18,267,5,4025
700,2020-03-19,1,0,2020-05-18,150,0,5007
701,2020-03-19,1,0,2020-05-18,4,0,5009
702,2020-03-19,1,0,2020-05-18,35,0,5019
703,2020-03-19,1,0,2020-05-18,237,7,5035
704,2020-03-19,1,0,2020-05-18,16,0,5053
705,2020-03-19,1,0,2020-05-18,24,0,5055
706,2020-03-19,1,0,2020-05-18,26,0,5063
707,2020-03-19,1,0,2020-05-18,141,0,5031
708,2020-03-19,1,0,2020-05-18,27,2,5111
709,2020-03-19,1,0,2020-05-18,329,22,1017
710,2020-03-19,1,0,2020-05-18,1735,101,1097
711,2020-03-19,1,0,2020-05-18,139,0,1127
712,2020-03-19,1,0,2020-05-18,8,0,5113
713,2020-03-19,1,1,2020-05-18,39,1,8025
714,2020-03-19,1,0,2020-05-18,76,0,5115
715,2020-03-19,1,0,2020-05-18,6,0,5129
716,2020-03-19,1,0,2020-05-18,16,0,5131
717,2020-03-19,1,0,2020-05-18,32,1,5133
718,2020-03-19,1,0,2020-05-18,28,2,5141
719,2020-03-19,1,0,2020-05-18,246,13,24009
720,2020-03-19,1,0,2020-05-18,837,21,24045
721,2020-03-19,1,0,2020-05-18,527,38,22047
722,2020-03-19,3,0,2020-05-18,598,23,22055
723,2020-03-19,1,0,2020-05-18,350,25,22063
724,2020-03-19,1,0,2020-05-18,194,16,22075
725,2020-03-19,1,1,2020-05-18,284,23,22093
726,2020-03-19,2,0,2020-05-18,235,51,22097
727,2020-03-19,1,0,2020-05-18,117,5,22119
728,2020-03-19,2,0,2020-05-18,148,30,22121
729,2020-03-19,1,0,2020-05-18,355,33,22045
730,2020-03-19,1,0,2020-05-18,774,72,25015
731,2020-03-19,1,0,2020-05-18,65,0,27099
732,2020-03-19,1,0,2020-05-18,259,1,27139
733,2020-03-19,1,0,2020-05-18,135,10,26037
734,2020-03-19,2,0,2020-05-18,165,6,26045
735,2020-03-19,1,0,2020-05-18,1869,231,26049
736,2020-03-19,3,0,2020-05-18,386,25,26093
737,2020-03-19,1,0,2020-05-18,71,8,26111
738,2020-03-19,1,0,2020-05-18,27,1,18119
739,2020-03-19,1,0,2020-05-18,520,40,22019
740,2020-03-19,1,0,2020-05-18,308,2,18157
741,2020-03-19,1,0,2020-05-18,97,3,21047
742,2020-03-19,1,0,2020-05-18,293,4,21059
743,2020-03-19,1,0,2020-05-18,50,2,21199
744,2020-03-19,1,0,2020-05-18,34,0,21209
745,2020-03-19,1,0,2020-05-18,170,5,18177
746,2020-03-19,1,0,2020-05-18,230,11,22007
747,2020-03-19,1,0,2020-05-18,536,20,20173
748,2020-03-19,1,0,2020-05-18,95,3,21101
749,2020-03-19,1,0,2020-05-18,7,0,20107
750,2020-03-19,2,0,2020-05-18,3,0,20127
751,2020-03-19,1,0,2020-05-18,276,10,19061
752,2020-03-19,1,0,2020-05-18,532,33,19139
753,2020-03-19,1,0,2020-05-18,8,0,20021
754,2020-03-20,1,0,2020-05-19,221,2,37147
755,2020-03-20,3,0,2020-05-19,283,37,37135
756,2020-03-20,1,0,2020-05-19,32,4,37167
757,2020-03-20,1,0,2020-05-19,560,27,37159
758,2020-03-20,1,0,2020-05-19,87,7,37139
759,2020-03-20,1,0,2020-05-19,3,0,38069
760,2020-03-20,1,0,2020-05-19,8,1,38071
761,2020-03-20,1,0,2020-05-19,244,26,39007
762,2020-03-20,1,0,2020-05-19,453,45,39029
763,2020-03-20,1,0,2020-05-19,35,3,37031
764,2020-03-20,1,0,2020-05-19,306,11,37057
765,2020-03-20,4,0,2020-05-19,129,20,37069
766,2020-03-20,1,0,2020-05-19,1,0,41023
767,2020-03-20,1,0,2020-05-19,6,0,41061
768,2020-03-20,1,0,2020-05-19,132,5,42027
769,2020-03-20,1,0,2020-05-19,2524,15,39101
770,2020-03-20,1,0,2020-05-19,36,0,39159
771,2020-03-20,2,0,2020-05-19,285,15,39165
772,2020-03-20,1,0,2020-05-19,15,1,40049
773,2020-03-20,1,0,2020-05-19,136,1,31019
774,2020-03-20,1,0,2020-05-19,912,7,31109
775,2020-03-20,1,0,2020-05-19,57,1,32023
776,2020-03-20,1,0,2020-05-19,49,2,33005
777,2020-03-20,1,0,2020-05-19,120,9,28129
778,2020-03-20,3,0,2020-05-19,69,11,28139
779,2020-03-20,2,0,2020-05-19,21,0,29043
780,2020-03-20,1,0,2020-05-19,26,2,29069
781,2020-03-20,1,0,2020-05-19,36,1,29169
782,2020-03-20,1,0,2020-05-19,86,7,29201
783,2020-03-20,1,0,2020-05-19,350,32,36021
784,2020-03-20,1,0,2020-05-19,182,11,36035
785,2020-03-20,1,0,2020-05-19,182,4,36037
786,2020-03-20,3,0,2020-05-19,845,39,36063
787,2020-03-20,2,0,2020-05-19,785,38,36065
788,2020-03-20,1,0,2020-05-19,1759,56,34011
789,2020-03-20,1,0,2020-05-19,330,2,35013
790,2020-03-20,1,0,2020-05-19,1987,79,35031
791,2020-03-20,1,0,2020-05-19,644,27,42055
792,2020-03-20,1,0,2020-05-19,209,10,51700
793,2020-03-20,1,0,2020-05-19,370,6,51710
794,2020-03-20,1,0,2020-05-19,237,10,51740
795,2020-03-20,2,0,2020-05-19,69,0,53015
796,2020-03-20,1,0,2020-05-19,62,2,50001
797,2020-03-20,1,0,2020-05-19,50,1,50021
798,2020-03-20,1,0,2020-05-19,701,9,51001
799,2020-03-20,1,0,2020-05-19,28,1,51073
800,2020-03-20,1,0,2020-05-19,34,1,55073
801,2020-03-20,1,0,2020-05-19,438,14,55105
802,2020-03-20,2,0,2020-05-19,48,0,55109
803,2020-03-20,1,0,2020-05-19,29,0,56005
804,2020-03-20,1,0,2020-05-19,64,0,56025
805,2020-03-20,3,0,2020-05-19,295,6,28121
806,2020-03-20,1,0,2020-05-19,62,2,55055
807,2020-03-20,1,0,2020-05-19,46,0,55045
808,2020-03-20,1,0,2020-05-19,15,0,53055
809,2020-03-20,1,0,2020-05-19,10,1,53065
810,2020-03-20,1,0,2020-05-19,135,17,54035
811,2020-03-20,1,0,2020-05-19,203,16,54039
812,2020-03-20,1,0,2020-05-19,42,0,55017
813,2020-03-20,1,0,2020-05-19,15,0,55031
814,2020-03-20,1,0,2020-05-19,20,0,55033
815,2020-03-20,1,0,2020-05-19,147,4,42049
816,2020-03-20,2,0,2020-05-19,115,2,45075
817,2020-03-20,1,0,2020-05-19,94,3,45077
818,2020-03-20,1,1,2020-05-19,547,29,45041
819,2020-03-20,1,0,2020-05-19,323,17,45085
820,2020-03-20,1,0,2020-05-19,37,1,47001
821,2020-03-20,1,0,2020-05-19,76,3,47009
822,2020-03-20,1,0,2020-05-19,84,1,47011
823,2020-03-20,1,0,2020-05-19,227,5,45031
824,2020-03-20,1,0,2020-05-19,4,0,42105
825,2020-03-20,1,0,2020-05-19,156,7,45003
826,2020-03-20,1,0,2020-05-19,203,15,45015
827,2020-03-20,1,0,2020-05-19,293,34,45027
828,2020-03-20,2,0,2020-05-19,93,0,47043
829,2020-03-20,1,0,2020-05-19,27,2,48147
830,2020-03-20,1,0,2020-05-19,24,1,48219
831,2020-03-20,1,0,2020-05-19,18,0,48459
832,2020-03-20,1,0,2020-05-19,21,0,48067
833,2020-03-20,1,0,2020-05-19,46,2,47059
834,2020-03-20,1,0,2020-05-19,24,2,47063
835,2020-03-20,1,0,2020-05-19,71,0,47119
836,2020-03-20,1,0,2020-05-19,407,2,47167
837,2020-03-20,1,0,2020-05-19,51,7,48049
838,2020-03-20,1,0,2020-05-19,184,11,28113
839,2020-03-20,1,0,2020-05-19,99,3,12087
840,2020-03-20,1,0,2020-05-19,22,0,8113
841,2020-03-20,1,0,2020-05-19,880,66,9011
842,2020-03-20,14,0,2020-05-19,418,21,13045
843,2020-03-20,2,0,2020-05-19,379,16,13051
844,2020-03-20,1,0,2020-05-19,102,7,13207
845,2020-03-20,1,0,2020-05-19,451,16,13215
846,2020-03-20,1,0,2020-05-19,81,3,13219
847,2020-03-20,2,0,2020-05-19,39,3,13227
848,2020-03-20,1,0,2020-05-19,169,21,13243
849,2020-03-20,2,0,2020-05-19,246,14,13255
850,2020-03-20,2,0,2020-05-19,421,39,13261
851,2020-03-20,2,0,2020-05-19,199,24,13273
852,2020-03-20,1,0,2020-05-19,188,14,13277
853,2020-03-20,1,0,2020-05-19,85,12,13287
854,2020-03-20,2,0,2020-05-19,201,18,13321
855,2020-03-20,1,0,2020-05-19,36,0,13201
856,2020-03-20,1,0,2020-05-19,86,1,13085
857,2020-03-20,1,0,2020-05-19,445,19,13097
858,2020-03-20,1,0,2020-05-19,20,1,13149
859,2020-03-20,1,0,2020-05-19,44,1,13171
860,2020-03-20,1,0,2020-05-19,13,1,13181
861,2020-03-20,1,0,2020-05-19,20,0,8093
862,2020-03-20,1,0,2020-05-19,433,4,4027
863,2020-03-20,1,0,2020-05-19,70,0,1043
864,2020-03-20,1,0,2020-05-19,63,2,1071
865,2020-03-20,1,0,2020-05-19,15,0,1075
866,2020-03-20,1,0,2020-05-19,116,2,1077
867,2020-03-20,1,0,2020-05-19,61,5,1129
868,2020-03-20,1,0,2020-05-19,214,24,8014
869,2020-03-20,1,0,2020-05-19,8,0,6005
870,2020-03-20,4,0,2020-05-19,902,17,6025
871,2020-03-20,1,0,2020-05-19,6,0,16011
872,2020-03-20,1,0,2020-05-19,280,6,16027
873,2020-03-20,1,0,2020-05-19,165,6,24047
874,2020-03-20,2,0,2020-05-19,504,15,22079
875,2020-03-20,1,0,2020-05-19,742,30,22105
876,2020-03-20,1,0,2020-05-19,177,15,28001
877,2020-03-20,1,0,2020-05-19,21,1,28037
878,2020-03-20,1,0,2020-05-19,49,5,28053
879,2020-03-20,1,0,2020-05-19,109,3,28071
880,2020-03-20,1,0,2020-05-19,80,0,28077
881,2020-03-20,1,0,2020-05-19,96,5,28081
882,2020-03-20,1,0,2020-05-19,67,3,28093
883,2020-03-20,1,0,2020-05-19,38,1,27025
884,2020-03-20,1,0,2020-05-19,318,21,27027
885,2020-03-20,2,0,2020-05-19,17,1,27045
886,2020-03-20,1,0,2020-05-19,1060,72,18003
887,2020-03-20,1,0,2020-05-19,201,21,18053
888,2020-03-20,1,0,2020-05-19,417,28,18145
889,2020-03-20,1,0,2020-05-19,226,3,18163
890,2020-03-20,1,0,2020-05-19,120,7,18167
891,2020-03-20,3,0,2020-05-19,66,0,16055
892,2020-03-20,1,0,2020-05-19,42,1,17001
893,2020-03-20,1,0,2020-05-19,32,5,17021
894,2020-03-20,4,0,2020-05-19,189,6,17113
895,2020-03-20,1,0,2020-05-19,106,3,22025
896,2020-03-20,2,0,2020-05-19,226,16,22031
897,2020-03-20,1,0,2020-05-19,47,1,21035
898,2020-03-20,1,0,2020-05-19,62,1,20161
899,2020-03-20,1,0,2020-05-19,51,0,20155
900,2020-03-21,2,0,2020-05-20,160,5,39025
901,2020-03-21,2,0,2020-05-20,237,18,36101
902,2020-03-21,1,0,2020-05-20,118,3,37035
903,2020-03-21,1,0,2020-05-20,183,7,37021
904,2020-03-21,2,0,2020-05-20,30,1,39039
905,2020-03-21,1,1,2020-05-20,124,4,39043
906,2020-03-21,1,0,2020-05-20,27,1,41033
907,2020-03-21,1,0,2020-05-20,208,12,42019
908,2020-03-21,1,0,2020-05-20,197,9,39089
909,2020-03-21,3,0,2020-05-20,17,2,30013
910,2020-03-21,1,0,2020-05-20,13,0,30081
911,2020-03-21,1,0,2020-05-20,72,0,29101
912,2020-03-21,1,0,2020-05-20,54,2,28107
913,2020-03-21,1,0,2020-05-20,79,0,28127
914,2020-03-21,1,0,2020-05-20,45,2,28143
915,2020-03-21,1,0,2020-05-20,65,4,28145
916,2020-03-21,1,0,2020-05-20,139,4,28151
917,2020-03-21,1,0,2020-05-20,7,1,29013
918,2020-03-21,1,0,2020-05-20,27,0,29097
919,2020-03-21,1,0,2020-05-20,242,13,33017
920,2020-03-21,1,0,2020-05-20,18,0,35025
921,2020-03-21,1,0,2020-05-20,120,3,51093
922,2020-03-21,1,0,2020-05-20,178,19,51117
923,2020-03-21,1,0,2020-05-20,274,25,51800
924,2020-03-21,1,0,2020-05-20,30,1,51067
925,2020-03-21,2,0,2020-05-20,77,3,50025
926,2020-03-21,1,0,2020-05-20,142,4,51003
927,2020-03-21,1,0,2020-05-20,31,3,51023
928,2020-03-21,2,0,2020-05-20,99,5,50011
929,2020-03-21,4,0,2020-05-20,135,6,28087
930,2020-03-21,1,0,2020-05-20,16,1,56007
931,2020-03-21,2,0,2020-05-20,25,0,54051
932,2020-03-21,1,0,2020-05-20,30,0,54079
933,2020-03-21,1,0,2020-05-20,28,1,45053
934,2020-03-21,1,0,2020-05-20,80,0,45069
935,2020-03-21,1,0,2020-05-20,33,1,45071
936,2020-03-21,1,0,2020-05-20,25,1,47017
937,2020-03-21,1,0,2020-05-20,20,0,47029
938,2020-03-21,2,0,2020-05-20,72,1,45047
939,2020-03-21,1,0,2020-05-20,50,0,42093
940,2020-03-21,1,0,2020-05-20,135,2,45033
941,2020-03-21,1,0,2020-05-20,45,2,45037
942,2020-03-21,1,0,2020-05-20,95,2,47047
943,2020-03-21,1,0,2020-05-20,139,7,48117
944,2020-03-21,1,0,2020-05-20,123,12,48329
945,2020-03-21,1,0,2020-05-20,3,1,48359
946,2020-03-21,2,0,2020-05-20,2196,24,48375
947,2020-03-21,1,0,2020-05-20,28,1,48069
948,2020-03-21,3,0,2020-05-20,51,2,47123
949,2020-03-21,5,0,2020-05-20,286,5,47141
950,2020-03-21,1,0,2020-05-20,9,0,47145
951,2020-03-21,2,0,2020-05-20,11,0,47151
952,2020-03-21,1,0,2020-05-20,152,2,48021
953,2020-03-21,1,0,2020-05-20,222,18,28085
954,2020-03-21,2,0,2020-05-20,228,5,12083
955,2020-03-21,1,0,2020-05-20,135,3,12107
956,2020-03-21,1,0,2020-05-20,336,28,12111
957,2020-03-21,2,0,2020-05-20,296,14,13009
958,2020-03-21,1,0,2020-05-20,86,3,12005
959,2020-03-21,1,0,2020-05-20,107,8,12055
960,2020-03-21,1,0,2020-05-20,88,1,13187
961,2020-03-21,1,0,2020-05-20,108,10,1093
962,2020-03-21,3,0,2020-05-20,1080,22,4001
963,2020-03-21,1,0,2020-05-20,46,1,4003
964,2020-03-21,2,0,2020-05-20,28,1,6115
965,2020-03-21,2,0,2020-05-20,69,18,8015
966,2020-03-21,3,0,2020-05-20,48,2,8039
967,2020-03-21,1,0,2020-05-20,136,11,8085
968,2020-03-21,2,0,2020-05-20,6,0,6093
969,2020-03-21,1,0,2020-05-20,30,0,6007
970,2020-03-21,2,0,2020-05-20,67,0,6017
971,2020-03-21,1,0,2020-05-20,3,0,8053
972,2020-03-21,1,0,2020-05-20,12,0,25019
973,2020-03-21,1,0,2020-05-20,364,9,24043
974,2020-03-21,1,0,2020-05-20,191,5,26005
975,2020-03-21,1,0,2020-05-20,57,1,26015
976,2020-03-21,2,0,2020-05-20,552,34,26021
977,2020-03-21,1,0,2020-05-20,320,19,26025
978,2020-03-21,1,0,2020-05-20,17,2,26035
979,2020-03-21,1,0,2020-05-20,281,29,22101
980,2020-03-21,1,0,2020-05-20,64,1,24039
981,2020-03-21,1,0,2020-05-20,210,0,24011
982,2020-03-21,1,0,2020-05-20,28,0,23023
983,2020-03-21,1,0,2020-05-20,16,0,27157
984,2020-03-21,1,0,2020-05-20,259,10,28007
985,2020-03-21,1,0,2020-05-20,86,3,28025
986,2020-03-21,2,0,2020-05-20,116,0,27147
987,2020-03-21,1,0,2020-05-20,63,2,28043
988,2020-03-21,3,0,2020-05-20,81,7,28057
989,2020-03-21,1,0,2020-05-20,276,3,17037
990,2020-03-21,1,0,2020-05-20,367,7,28079
991,2020-03-21,1,0,2020-05-20,19,1,28039
992,2020-03-21,1,0,2020-05-20,110,13,27137
993,2020-03-21,1,0,2020-05-20,957,100,26145
994,2020-03-21,1,0,2020-05-20,174,22,26157
995,2020-03-21,1,0,2020-05-20,11,2,26165
996,2020-03-21,1,0,2020-05-20,40,0,27039
997,2020-03-21,1,0,2020-05-20,36,0,27063
998,2020-03-21,1,0,2020-05-20,134,1,18103
999,2020-03-21,1,0,2020-05-20,52,1,18175
1000,2020-03-21,1,0,2020-05-20,25,0,19065
1001,2020-03-21,1,0,2020-05-20,49,1,19087
1002,2020-03-21,1,0,2020-05-20,306,27,18059
1003,2020-03-21,1,1,2020-05-20,297,24,18035
1004,2020-03-21,1,0,2020-05-20,782,27,18039
1005,2020-03-21,3,0,2020-05-20,902,73,19113
1006,2020-03-21,1,0,2020-05-20,176,20,18061
1007,2020-03-21,1,0,2020-05-20,16,0,21215
1008,2020-03-21,1,0,2020-05-20,96,9,22009
1009,2020-03-21,1,0,2020-05-20,52,4,22011
1010,2020-03-21,1,0,2020-05-20,84,20,22013
1011,2020-03-21,1,0,2020-05-20,58,10,22027
1012,2020-03-21,2,0,2020-05-20,67,1,22039
1013,2020-03-21,2,0,2020-05-20,980,34,22073
1014,2020-03-21,1,0,2020-05-20,83,1,19169
1015,2020-03-21,1,0,2020-05-20,45,1,21151
1016,2020-03-21,1,1,2020-05-20,15,1,21005
1017,2020-03-22,1,0,2020-05-21,643,13,37155
1018,2020-03-22,1,0,2020-05-21,59,0,37165
1019,2020-03-22,1,0,2020-05-21,160,3,37127
1020,2020-03-22,9,0,2020-05-21,373,17,37179
1021,2020-03-22,1,0,2020-05-21,26,2,39019
1022,2020-03-22,1,0,2020-05-21,43,0,39027
1023,2020-03-22,1,0,2020-05-21,344,3,37105
