,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
1899,2020-03-29,1,0,2020-05-28,54,0,48373,8,46974,12746,11387,4545,3319
1900,2020-03-29,1,0,2020-05-28,13,0,48159,0,10639,2950,2122,2015,2241
1901,2020-03-29,3,0,2020-05-28,155,5,48135,50,155744,21622,54280,14740,15144
1902,2020-03-29,1,0,2020-05-28,40,1,48115,0,13095,2510,3893,859,834
1903,2020-03-29,1,0,2020-05-28,159,7,28149,22,47510,10588,17283,2116,4529
1904,2020-03-29,1,0,2020-05-28,24,1,12043,0,13197,4162,1667,1954,1127
1905,2020-03-29,1,0,2020-05-28,13,0,13043,6,10894,2476,2160,1925,948
1906,2020-03-29,1,0,2020-05-28,69,9,13027,0,15629,4099,2044,3367,989
1907,2020-03-29,1,0,2020-05-28,91,3,13005,4,11279,2329,3221,1334,1209
1908,2020-03-29,1,0,2020-05-28,32,1,12129,0,31586,6317,4369,8316,1573
1909,2020-03-29,1,0,2020-05-28,96,0,17095,18,51374,13829,17001,4242,4096
1910,2020-03-29,1,0,2020-05-28,19,0,17129,0,12416,3156,2024,4126,370
1911,2020-03-29,1,0,2020-05-28,46,1,18021,0,26375,6400,5493,6106,1977
1912,2020-03-29,1,0,2020-05-28,39,0,17135,0,29173,7326,6289,3150,2953
1913,2020-03-29,1,0,2020-05-28,12,1,17005,0,17034,4097,4056,3377,1707
1914,2020-03-29,1,0,2020-05-28,9,0,16073,0,11384,2589,2135,2074,1186
1915,2020-03-29,1,0,2020-05-28,19,0,5003,6,20771,5094,6395,1225,1186
1916,2020-03-29,1,0,2020-05-28,3,0,5001,0,18352,4693,7327,619,2082
1917,2020-03-29,1,0,2020-05-28,14,0,5105,0,10320,2645,1196,2903,568
1918,2020-03-29,1,0,2020-05-28,5,0,5099,0,8528,2133,1642,1590,851
1919,2020-03-29,1,0,2020-05-28,14,1,5057,8,22154,5273,6487,2123,2562
1920,2020-03-29,1,0,2020-05-28,71,2,1087,0,19358,4854,3818,3580,2272
1921,2020-03-29,1,0,2020-05-28,37,3,8083,4,25770,7299,9171,1668,856
1922,2020-03-29,1,0,2020-05-28,2,0,8079,0,834,394,240,52,36
1923,2020-03-29,1,0,2020-05-28,4,0,6109,6,53899,17942,16118,2755,2853
1924,2020-03-29,1,0,2020-05-28,21,1,26031,0,25475,8824,6331,3616,1237
1925,2020-03-29,1,0,2020-05-28,22,0,23025,4,50994,13707,13768,8039,5663
1926,2020-03-29,1,0,2020-05-28,41,0,22085,0,24145,6342,5662,2699,1142
1927,2020-03-29,1,0,2020-05-28,69,2,28021,0,9106,1890,1201,1101,1527
1928,2020-03-29,1,0,2020-05-28,32,0,27059,0,38584,8001,7735,11326,4031
1929,2020-03-29,1,0,2020-05-28,39,0,27041,8,36891,10617,16051,2643,4168
1930,2020-03-29,1,0,2020-05-28,69,0,27033,0,11437,3290,4057,1266,1567
1931,2020-03-29,1,0,2020-05-28,115,11,28015,0,10221,2872,729,2964,346
1932,2020-03-29,1,0,2020-05-28,63,0,27111,5,57790,17615,21171,5817,3223
1933,2020-03-29,1,0,2020-05-28,1466,8,20055,8,37097,5555,16959,1307,1511
1934,2020-03-29,2,0,2020-05-28,26,0,18083,30,37763,8735,13737,3845,4827
1935,2020-03-29,1,0,2020-05-28,172,27,18055,5,32431,8315,6130,7887,1924
1936,2020-03-29,1,0,2020-05-28,49,7,22081,0,8723,2085,1792,1367,825
1937,2020-03-29,1,0,2020-05-28,81,2,18151,2,34459,8776,10362,5672,4216
1938,2020-03-29,2,0,2020-05-28,11,0,21217,8,25406,5890,8096,1985,3566
1939,2020-03-29,1,0,2020-05-28,28,0,20189,0,5741,1076,2129,555,489
1940,2020-03-29,1,0,2020-05-28,1,0,20185,0,4251,1151,1437,621,253
1941,2020-03-29,3,0,2020-05-28,20,2,20125,7,33463,8712,12350,2026,3850
1942,2020-03-29,4,0,2020-05-28,39,3,21019,50,48486,12601,12618,5511,13950
1943,2020-03-29,1,0,2020-05-28,8,0,21135,0,13565,3211,2168,2317,462
1944,2020-03-30,1,0,2020-05-29,32,1,39075,4,43808,7689,14540,4093,6491
1945,2020-03-30,1,0,2020-05-29,28,1,39015,0,43799,10056,6851,11249,2696
1946,2020-03-30,1,0,2020-05-29,68,2,39141,12,77125,16764,20783,8553,8563
1947,2020-03-30,1,0,2020-05-29,35,1,39135,0,41328,9917,8740,10200,3655
1948,2020-03-30,1,0,2020-05-29,176,7,37161,18,66523,18012,16955,7537,3673
1949,2020-03-30,1,0,2020-05-29,1,0,38065,0,1822,608,523,326,417
1950,2020-03-30,2,0,2020-05-29,331,3,38035,26,70130,11680,34346,3825,7313
1951,2020-03-30,4,0,2020-05-29,57,1,42119,12,45056,10058,10446,6765,9125
1952,2020-03-30,1,0,2020-05-29,15,0,40085,0,9843,2454,2401,1664,3070
1953,2020-03-30,1,0,2020-05-29,5,2,40033,0,6000,1584,1302,1276,542
1954,2020-03-30,1,0,2020-05-29,6,0,40009,6,22971,4406,8164,1314,3932
1955,2020-03-30,1,0,2020-05-29,8,0,31003,0,6406,1958,2278,939,516
1956,2020-03-30,1,0,2020-05-29,17,0,29225,0,37558,7556,5759,8492,2331
1957,2020-03-30,1,0,2020-05-29,4,0,29209,0,31529,12153,5502,6162,2145
1958,2020-03-30,1,0,2020-05-29,36,0,31185,0,13832,3577,6253,871,1947
1959,2020-03-30,1,0,2020-05-29,8,0,29055,0,24387,5953,5119,4005,1425
1960,2020-03-30,5,0,2020-05-29,9,0,29039,0,13862,3982,2899,2074,982
1961,2020-03-30,2,0,2020-05-29,2,0,29179,0,6361,1916,1780,565,1057
1962,2020-03-30,1,0,2020-05-29,17,1,29163,0,18517,4252,5250,2004,1879
1963,2020-03-30,1,0,2020-05-29,5,0,29151,0,13610,3017,3101,3601,1552
1964,2020-03-30,1,0,2020-05-29,9,0,29141,0,20097,6188,4076,2660,1479
1965,2020-03-30,1,0,2020-05-29,2,0,29125,0,8959,2377,994,2543,410
1966,2020-03-30,1,0,2020-05-29,4,0,29121,0,15319,4479,4387,2052,1035
1967,2020-03-30,1,0,2020-05-29,3,0,29117,0,15025,3870,5585,971,1668
1968,2020-03-30,1,0,2020-05-29,30,0,37003,0,37159,9162,7362,8383,3000
1969,2020-03-30,3,0,2020-05-29,50,1,35057,0,15534,4251,2903,2429,906
1970,2020-03-30,1,0,2020-05-29,26,0,51101,0,16329,3605,2168,5723,2254
1971,2020-03-30,1,0,2020-05-29,99,3,51089,0,51956,15335,11226,9860,5517
1972,2020-03-30,1,0,2020-05-29,15,0,51173,4,31298,8800,9457,3554,2919
1974,2020-03-30,1,0,2020-05-29,45,3,48497,21,63247,13012,14506,12126,6497
1975,2020-03-30,2,0,2020-05-29,3,1,55077,0,15164,4784,3020,3632,1261
1976,2020-03-30,2,0,2020-05-29,16,1,55053,0,20531,5137,6233,2877,1878
1977,2020-03-30,1,0,2020-05-29,38,3,55029,4,27443,10267,10998,1972,1348
1978,2020-03-30,2,0,2020-05-29,9,0,54087,0,14348,4117,2715,2037,498
1979,2020-03-30,1,0,2020-05-29,129,0,54083,0,29152,7914,9984,1687,2291
1980,2020-03-30,1,0,2020-05-29,4,0,46091,0,4759,1287,1821,499,261
1981,2020-03-30,1,0,2020-05-29,31,1,47117,0,31753,7297,7225,6022,2940
1982,2020-03-30,2,0,2020-05-29,29,0,47099,6,42591,9973,10583,5508,1506
1983,2020-03-30,1,0,2020-05-29,12,0,47055,6,29024,7499,7390,4063,2611
1984,2020-03-30,1,0,2020-05-29,12,0,47049,0,17940,5028,4031,1812,589
1985,2020-03-30,1,0,2020-05-29,44,1,45011,0,21788,4999,4602,3254,2282
1986,2020-03-30,1,0,2020-05-29,10,0,48289,0,16966,5181,4324,2079,2422
1987,2020-03-30,1,0,2020-05-29,24,1,48217,5,35098,9352,8305,5735,1922
1988,2020-03-30,1,0,2020-05-29,602,13,48341,3,22016,3264,9470,948,1850
1989,2020-03-30,1,0,2020-05-29,63,0,47181,0,16713,4139,3725,1866,817
1990,2020-03-30,1,0,2020-05-29,23,0,47177,8,40210,9356,12149,3962,3610
1991,2020-03-30,1,0,2020-05-29,147,0,13123,0,29614,9166,6620,4151,1825
1992,2020-03-30,3,0,2020-05-29,179,12,13093,0,14053,3522,2699,2061,1305
1993,2020-03-30,1,0,2020-05-29,28,1,13083,0,16282,4079,3222,4276,1543
1994,2020-03-30,1,0,2020-05-29,48,2,13075,0,17190,3527,3354,3580,1519
1995,2020-03-30,1,0,2020-05-29,39,2,13061,0,3024,937,307,533,238
1996,2020-03-30,1,0,2020-05-29,16,0,13191,0,14061,4475,2331,2790,705
1997,2020-03-30,1,0,2020-05-29,82,2,13167,0,9800,2334,1541,2299,763
1998,2020-03-30,1,0,2020-05-29,36,1,13163,0,15954,3828,3137,1904,1598
1999,2020-03-30,1,0,2020-05-29,19,0,12059,0,19483,4989,2575,3426,945
2000,2020-03-30,1,0,2020-05-29,45,0,13023,0,12779,2860,1910,2344,794
2001,2020-03-30,1,0,2020-05-29,46,0,13019,0,19014,4266,3078,3421,822
2002,2020-03-30,1,0,2020-05-29,88,1,13011,0,18363,4207,1965,5732,2520
2003,2020-03-30,2,0,2020-05-29,156,13,13001,3,18471,4208,5229,1757,2233
2004,2020-03-30,1,0,2020-05-29,11,0,17033,0,19214,4912,6731,1427,1556
2005,2020-03-30,1,0,2020-05-29,11,0,17023,0,15924,4021,4223,2977,973
2006,2020-03-30,1,0,2020-05-29,7,0,17165,0,24430,6376,6622,2776,3189
2007,2020-03-30,2,0,2020-05-29,267,4,17157,0,32829,8130,9523,3424,4615
2008,2020-03-30,2,0,2020-05-29,50,0,17121,9,38305,9723,11581,4871,4102
2009,2020-03-30,1,0,2020-05-29,46,0,16067,0,20448,4407,5754,3278,2281
2010,2020-03-30,1,0,2020-05-29,38,1,13263,0,6423,2045,291,2158,409
2011,2020-03-30,1,0,2020-05-29,16,1,13249,0,5168,1100,451,1465,666
2012,2020-03-30,1,0,2020-05-29,165,2,16053,0,23039,4145,5462,3857,3357
2013,2020-03-30,1,0,2020-05-29,31,2,16039,0,26232,4586,9958,1668,1095
2014,2020-03-30,1,0,2020-05-29,6,0,16017,4,41855,13317,12921,2990,1752
2015,2020-03-30,2,0,2020-05-29,18,0,13301,0,5410,1586,746,1197,614
2016,2020-03-30,1,0,2020-05-29,4,0,4011,0,9368,1631,3009,240,2129
2017,2020-03-30,1,0,2020-05-29,664,1,5123,6,26688,5393,6497,2496,2483
2018,2020-03-30,1,0,2020-05-29,3,0,5101,0,7898,2612,1638,1459,298
2019,2020-03-30,1,0,2020-05-29,157,8,1065,0,14995,3945,2075,3054,564
2020,2020-03-30,1,0,2020-05-29,13,0,1057,12,16657,4604,3015,2995,991
2021,2020-03-30,2,0,2020-05-29,71,1,1007,0,22580,4773,3444,4704,1302
2022,2020-03-30,1,0,2020-05-29,216,6,1119,0,13084,3005,2765,1559,940
2023,2020-03-30,1,0,2020-05-29,13,0,8095,0,4327,1037,1709,264,474
2024,2020-03-30,1,0,2020-05-29,2,0,6003,0,1203,429,173,222,516
2025,2020-03-30,1,0,2020-05-29,8,0,8007,0,12592,4283,4662,589,288
2026,2020-03-30,1,0,2020-05-29,17,2,26041,9,36395,10991,13224,2018,1465
2027,2020-03-30,2,0,2020-05-29,12,0,26009,0,23133,8100,4810,4442,1584
2028,2020-03-30,1,0,2020-05-29,5,0,26061,5,36333,8122,13780,1270,895
2029,2020-03-30,1,0,2020-05-29,16,1,28003,24,37242,8512,10761,3756,4188
2030,2020-03-30,3,0,2020-05-29,112,2,26149,8,60890,14461,17888,7972,5953
2031,2020-03-30,1,0,2020-05-29,54,9,27061,9,45237,13673,16467,3124,1917
2032,2020-03-30,1,0,2020-05-29,69,0,27165,0,10936,2839,3760,1831,719
2033,2020-03-30,1,0,2020-05-29,44,0,27093,0,23105,6003,6022,5178,2326
2034,2020-03-30,1,0,2020-05-29,50,3,19077,0,10664,3168,2692,2527,916
2035,2020-03-30,1,0,2020-05-29,504,2,19047,0,17131,3829,6471,1514,1323
2036,2020-03-30,1,0,2020-05-29,12,1,19009,0,5711,1817,1915,1041,368
2037,2020-03-30,1,0,2020-05-29,9,0,19177,0,7308,2036,1728,1525,899
2038,2020-03-30,1,0,2020-05-29,36,0,19105,0,20468,5304,5627,4067,1344
2039,2020-03-30,1,0,2020-05-29,12,0,19097,0,19409,5316,5597,4004,1182
2040,2020-03-30,1,0,2020-05-29,38,2,21157,4,31177,8929,7482,5321,4059
2041,2020-03-30,1,0,2020-05-29,20,0,21155,6,19335,4112,5736,1862,2660
2042,2020-03-30,1,0,2020-05-29,20,0,20005,4,16466,3518,5592,1754,1458
2043,2020-03-30,1,0,2020-05-29,29,2,20169,18,55334,12413,25440,2553,4461
2044,2020-03-31,3,0,2020-05-30,25,0,38105,0,32916,4852,15234,693,9856
2045,2020-03-31,1,0,2020-05-30,18,1,39127,0,35983,8197,5293,8956,2068
2046,2020-03-31,2,0,2020-05-30,70,4,37117,6,23227,6835,5317,3613,2339
2047,2020-03-31,1,0,2020-05-30,92,2,37157,9,91566,24175,22236,14701,7773
2048,2020-03-31,1,0,2020-05-30,17,0,38053,0,11679,1663,3863,719,3801
2049,2020-03-31,1,0,2020-05-30,2,0,38037,0,2387,877,936,248,195
2050,2020-03-31,2,0,2020-05-30,494,5,37193,8,68525,18236,19402,6578,3748
2051,2020-03-31,2,0,2020-05-30,39,2,42009,4,48891,14259,14428,7452,3060
2052,2020-03-31,1,0,2020-05-30,2,0,41063,0,6864,2625,2669,204,184
2053,2020-03-31,1,0,2020-05-30,32,0,41045,8,30421,6727,8673,1833,5226
2054,2020-03-31,1,0,2020-05-30,1,0,30065,0,4766,1594,1361,547,514
2055,2020-03-31,1,0,2020-05-30,1,0,30051,0,2245,724,843,86,141
2056,2020-03-31,2,0,2020-05-30,12,1,29186,0,17882,4593,4370,3631,1577
2057,2020-03-31,1,0,2020-05-30,10,0,31105,0,3688,1160,1380,250,268
2058,2020-03-31,1,0,2020-05-30,32,0,28141,0,19476,5209,4225,3442,1770
2059,2020-03-31,1,0,2020-05-30,9,0,29081,0,8615,2484,2867,793,557
2060,2020-03-31,2,0,2020-05-30,58,0,36099,0,34843,8362,8368,6751,4763
2061,2020-03-31,1,0,2020-05-30,5,0,37043,0,10753,4115,1700,2152,759
2062,2020-03-31,1,0,2020-05-30,64,1,37007,0,25531,5848,5591,4084,2455
2063,2020-03-31,1,0,2020-05-30,10,1,51097,0,7052,2107,726,2503,699
2065,2020-03-31,1,0,2020-05-30,10,1,51181,0,6670,1840,1043,2086,1468
2066,2020-03-31,1,0,2020-05-30,219,21,51139,0,23694,6578,5531,4475,749
2067,2020-03-31,1,0,2020-05-30,25,0,51043,0,14331,3666,1640,5104,2479
2068,2020-03-31,1,0,2020-05-30,91,1,51035,0,29767,8816,5902,6869,2986
2069,2020-03-31,1,0,2020-05-30,18,1,51031,0,55158,13887,9578,16188,10422
2070,2020-03-31,2,0,2020-05-30,456,3,51029,0,17048,4020,2648,3546,1386
2071,2020-03-31,1,0,2020-05-30,25,1,51025,0,16435,4495,2708,3724,1491
2072,2020-03-31,1,0,2020-05-30,37,0,55083,0,37465,10126,8094,10595,1849
2073,2020-03-31,1,0,2020-05-30,6,1,55011,0,13243,3806,3078,3769,1264
2074,2020-03-31,1,0,2020-05-30,2,0,55003,0,15779,4029,5881,1434,2571
2076,2020-03-31,1,0,2020-05-30,39,0,54031,0,13812,3692,3989,2077,2000
2077,2020-03-31,2,0,2020-05-30,13,1,47085,0,18281,4794,4556,2372,1990
2078,2020-03-31,2,0,2020-05-30,22,0,45009,0,14842,3897,3264,2072,1453
2079,2020-03-31,1,0,2020-05-30,94,4,13131,4,25048,5593,4581,4611,1447
2080,2020-03-31,1,0,2020-05-30,27,2,13107,8,22502,4782,5407,2553,1908
2081,2020-03-31,1,0,2020-05-30,31,1,12125,0,15300,3196,1874,2016,2700
2082,2020-03-31,1,0,2020-05-30,61,6,13221,0,14654,3441,1763,4527,701
2083,2020-03-31,1,0,2020-05-30,20,1,17053,2,13470,3522,3174,2918,2172
2084,2020-03-31,1,0,2020-05-30,211,3,17141,4,51619,12307,12326,12285,5624
2085,2020-03-31,1,0,2020-05-30,141,0,13295,0,68609,16583,10729,16914,4995
2086,2020-03-31,1,0,2020-05-30,51,2,13251,0,14037,3450,3003,2356,1231
2087,2020-03-31,2,0,2020-05-30,20,1,13241,0,16354,5564,4874,1190,1451
2088,2020-03-31,1,0,2020-05-30,52,1,13259,0,5832,1209,610,878,745
2089,2020-03-31,1,0,2020-05-30,12,1,13307,0,2627,671,340,775,259
2090,2020-03-31,1,0,2020-05-30,1,0,16025,0,886,267,304,190,99
2091,2020-03-31,1,0,2020-05-30,69,5,13319,0,9147,2285,1606,1603,1435
2092,2020-03-31,1,0,2020-05-30,111,13,13315,0,8896,1960,1301,1100,650
2093,2020-03-31,1,0,2020-05-30,3,0,16003,0,3946,1513,962,499,254
2094,2020-03-31,1,0,2020-05-30,1,0,5127,0,10584,2606,3182,960,695
2095,2020-03-31,1,0,2020-05-30,43,1,5091,0,43760,9791,7867,9891,5823
2096,2020-03-31,1,0,2020-05-30,79,1,8109,0,6338,1917,1649,784,511
2097,2020-03-31,1,0,2020-05-30,29,0,8065,0,7481,1439,2879,1215,263
2098,2020-03-31,1,0,2020-05-30,56,4,12013,0,14458,3483,2457,2195,751
2099,2020-03-31,1,0,2020-05-30,4,0,6063,0,18724,6935,6024,1034,1233
2100,2020-03-31,2,0,2020-05-30,117,2,26023,10,43543,10379,11902,6159,3709
2101,2020-03-31,1,0,2020-05-30,34,1,26011,5,15238,4939,3140,2328,1681
2102,2020-03-31,1,0,2020-05-30,51,1,22091,0,10509,2784,984,2457,574
2103,2020-03-31,1,0,2020-05-30,73,0,27017,6,35408,8198,10441,5803,3825
2104,2020-03-31,2,0,2020-05-30,15,2,27015,0,25243,6857,11507,1935,3747
2105,2020-03-31,2,0,2020-05-30,5,1,26135,0,8304,2898,1900,770,349
2106,2020-03-31,2,0,2020-05-30,3,0,27155,0,3357,1101,1210,384,272
2107,2020-03-31,1,0,2020-05-30,49,0,27083,0,25789,5263,12484,1152,2971
2108,2020-03-31,1,0,2020-05-30,15,0,19041,0,16387,4559,6958,1490,2055
2109,2020-03-31,1,0,2020-05-30,46,1,18077,6,32293,7164,10359,3641,2899
2110,2020-03-31,1,0,2020-05-30,1589,8,18017,5,38248,8878,11932,5123,3678
2111,2020-03-31,1,0,2020-05-30,45,1,20009,4,27067,6712,11569,1544,1338
2112,2020-03-31,1,0,2020-05-30,24,4,21207,2,17731,4680,4528,1360,1727
2113,2020-03-31,1,0,2020-05-30,1,0,21197,0,12349,2502,1842,2219,717
2114,2020-03-31,1,0,2020-05-30,2,0,21127,6,15844,3685,2736,2454,1026
2115,2020-03-31,1,0,2020-05-30,22,0,21103,0,15677,3627,2451,4496,1067
2116,2020-03-31,3,0,2020-05-30,87,5,22029,5,20211,4548,4473,2448,1819
2117,2020-03-31,1,0,2020-05-30,8,0,21091,0,8700,1996,1718,1855,2930
2118,2020-03-31,1,0,2020-05-30,13,0,21203,0,16815,4047,3067,2794,1097
2119,2020-03-31,1,0,2020-05-30,22,0,20099,5,20553,5125,7902,1555,2184
2120,2020-03-31,1,0,2020-05-30,4,0,20019,0,3425,1156,939,544,137
2121,2020-03-31,1,0,2020-05-30,165,19,21083,8,37259,8947,9901,5639,2400
2122,2020-03-31,2,0,2020-05-30,56,9,21061,0,12063,3138,1245,3360,593
2123,2020-03-31,1,0,2020-05-30,45,1,21009,10,43418,9933,13716,4598,4718
2124,2020-04-01,1,0,2020-05-30,107,1,39117,3,34935,8133,5151,10692,1805
2125,2020-04-01,2,0,2020-05-30,5,0,38013,0,2253,513,707,360,217
2126,2020-04-01,2,1,2020-05-30,66,7,40055,0,6018,1349,1270,1045,373
2127,2020-04-01,1,0,2020-05-30,6,0,30009,0,10466,3544,3126,1900,260
2128,2020-04-01,1,0,2020-05-30,31,0,31039,0,9039,2467,3465,1056,847
2129,2020-04-01,1,0,2020-05-30,5,0,29025,0,9046,2392,1513,2262,464
2130,2020-04-01,1,0,2020-05-30,32,0,29023,14,42826,10394,15486,1553,4981
2131,2020-04-01,1,0,2020-05-30,6,0,29063,0,12564,2717,1790,2445,2219
2132,2020-04-01,1,0,2020-05-30,2,0,29073,0,14769,4445,4240,2249,1955
2133,2020-04-01,1,0,2020-05-30,2,1,35003,0,3547,1793,915,86,40
2134,2020-04-01,1,0,2020-05-30,15,0,35017,6,28382,9026,9916,443,710
2135,2020-04-01,1,0,2020-05-30,211,2,35035,10,65130,14360,21541,2444,2169
2136,2020-04-01,1,0,2020-05-30,154,2,51183,0,11595,2584,950,1557,2354
2137,2020-04-01,1,0,2020-05-30,29,1,48499,0,43315,14771,9049,6456,3434
2138,2020-04-01,1,0,2020-05-30,109,1,51015,12,74390,19681,17405,16550,10921
2139,2020-04-01,1,0,2020-05-30,3,0,55078,0,4506,816,1138,243,1294
2140,2020-04-01,1,0,2020-05-30,26,0,55023,0,16313,4623,5007,2330,2556
2141,2020-04-01,1,0,2020-05-30,9,1,54001,0,16790,4433,2887,3296,624
2142,2020-04-01,1,0,2020-05-30,7,0,47027,0,7684,2417,1664,1050,413
2143,2020-04-01,3,0,2020-05-30,8,0,47057,0,22942,6025,2648,5988,1413
2144,2020-04-01,1,0,2020-05-30,56,1,47097,0,26497,5499,5961,2933,1970
2145,2020-04-01,1,0,2020-05-30,58,0,47081,0,24502,5677,3370,5608,977
2146,2020-04-01,1,0,2020-05-30,34,3,45005,0,9402,2374,1640,1121,1363
2147,2020-04-01,1,0,2020-05-30,9,0,48297,0,12043,3164,2758,1348,3032
2148,2020-04-01,1,0,2020-05-30,18,0,48265,12,50761,17362,17137,2885,3194
2149,2020-04-01,1,0,2020-05-30,38,2,48405,0,8403,2707,1234,892,662
2150,2020-04-01,1,0,2020-05-30,5,0,48351,0,14187,3871,1857,3028,845
2151,2020-04-01,1,0,2020-05-30,98,2,48179,8,22962,4745,7477,1766,1660
2152,2020-04-01,1,0,2020-05-30,121,2,48177,0,20558,4490,6434,1887,2579
2153,2020-04-01,1,0,2020-05-30,72,0,48001,10,57747,11434,15925,3618,3892
2154,2020-04-01,1,0,2020-05-30,15,0,47153,0,14654,3703,2335,3249,782
2155,2020-04-01,1,0,2020-05-30,82,0,48063,0,12670,3038,2361,2618,1318
2156,2020-04-01,1,0,2020-05-30,3,0,48077,0,10369,3112,1527,2961,372
2157,2020-04-01,2,0,2020-05-30,22,0,48089,4,20913,6209,6181,2916,2450
2158,2020-04-01,1,0,2020-05-30,12,1,48093,0,13492,4297,3460,1818,437
2159,2020-04-01,1,0,2020-05-30,21,2,13173,0,10388,1972,1061,2569,602
2160,2020-04-01,1,0,2020-05-30,76,0,12093,8,40228,10230,10253,2732,1936
2161,2020-04-01,2,0,2020-05-30,69,4,12079,0,18518,4779,3489,2384,1148
2162,2020-04-01,1,0,2020-05-30,39,1,17183,12,79207,19371,26534,5531,4471
2163,2020-04-01,1,0,2020-05-30,7,0,17127,0,14594,3963,2702,2988,1340
2164,2020-04-01,1,0,2020-05-30,7,0,16057,0,38697,6552,13410,4842,1924
2165,2020-04-01,1,0,2020-05-30,44,1,13291,5,22262,8856,5426,1789,2211
2166,2020-04-01,1,0,2020-05-30,90,9,13237,0,21430,6275,4555,4650,2202
2167,2020-04-01,1,0,2020-05-30,47,0,16047,0,15110,3215,4694,2067,1394
2168,2020-04-01,1,0,2020-05-30,24,1,5015,0,27782,7997,9154,1912,1704
2169,2020-04-01,1,0,2020-05-30,19,1,5077,0,9614,2289,1630,1210,745
2170,2020-04-01,1,0,2020-05-30,110,0,1045,6,49393,10498,11983,8739,10598
2171,2020-04-01,1,0,2020-05-30,39,1,1035,0,12649,3542,2150,1518,1146
2172,2020-04-01,2,0,2020-05-30,142,2,1025,0,24625,6134,6102,1946,2211
2173,2020-04-01,1,0,2020-05-30,93,0,12049,0,27326,5531,6887,2586,1792
2174,2020-04-01,1,0,2020-05-30,1,0,12045,0,16018,3954,3746,1698,778
2175,2020-04-01,1,0,2020-05-30,8,0,26097,0,10836,3817,3375,993,1134
2176,2020-04-01,1,0,2020-05-30,141,3,24019,0,32386,8893,9436,5589,3646
2177,2020-04-01,1,0,2020-05-30,11,1,23009,6,54468,16940,22270,3491,2938
2178,2020-04-01,1,0,2020-05-30,157,4,28061,0,16547,4371,2587,3539,1799
2179,2020-04-01,1,0,2020-05-30,6,0,27173,0,9930,2657,3158,1894,1487
2180,2020-04-01,1,0,2020-05-30,68,2,27035,16,63505,17980,24542,4297,6103
2181,2020-04-01,2,0,2020-05-30,115,0,27047,18,30619,8707,11127,3828,2132
2182,2020-04-01,2,0,2020-05-30,4,0,19131,0,10663,2990,3821,1373,986
2183,2020-04-01,1,0,2020-05-30,28,2,19121,0,15720,3468,3089,4551,919
2184,2020-04-01,1,0,2020-05-30,52,0,18075,0,21107,5031,6388,3040,2281
2185,2020-04-01,1,0,2020-05-30,2,0,20151,6,9670,2512,4013,620,944
2186,2020-04-02,1,0,2020-05-30,35,1,39059,11,39414,10004,11452,4452,4434
2187,2020-04-02,1,0,2020-05-30,60,0,39065,0,31576,6608,8045,5159,2125
2188,2020-04-02,1,0,2020-05-30,54,1,39171,7,37061,9106,12325,4410,4805
2189,2020-04-02,2,0,2020-05-30,66,0,37169,0,46124,12165,6726,12775,3012
2190,2020-04-02,1,0,2020-05-30,62,1,37113,5,34160,12106,10839,2294,1768
2191,2020-04-02,1,0,2020-05-30,12,0,37121,0,15155,4846,4203,1644,1606
2192,2020-04-02,1,0,2020-05-30,3,0,40005,0,13899,3468,2985,1529,690
2193,2020-04-02,1,0,2020-05-30,7,0,42053,0,7388,1971,708,508,1453
2194,2020-04-02,2,0,2020-05-30,11,0,40073,0,15510,3176,5097,2082,1836
2195,2020-04-02,1,0,2020-05-30,6,0,40075,0,9127,2493,2572,1398,620
2196,2020-04-02,1,0,2020-05-30,5,0,40153,6,21140,4043,8399,862,1750
2197,2020-04-02,1,0,2020-05-30,612,4,31037,0,10616,1928,3387,1599,1798
2198,2020-04-02,1,1,2020-05-30,45,4,31067,3,21632,5923,8068,2879,1564
2199,2020-04-02,2,0,2020-05-30,60,13,31081,0,9149,2394,2882,1770,1066
2200,2020-04-02,1,0,2020-05-30,7,0,31131,0,15875,4084,5045,2964,1865
2201,2020-04-02,1,0,2020-05-30,7,0,29091,12,40139,9866,14253,1688,3368
2202,2020-04-02,1,0,2020-05-30,21,1,29143,0,18030,4377,4370,2861,3275
2203,2020-04-02,2,0,2020-05-30,39,6,36123,0,25083,6750,6664,4463,2104
2204,2020-04-02,1,0,2020-05-30,23,1,37073,0,11601,2897,1424,3395,422
2205,2020-04-02,1,0,2020-05-30,22,1,37055,0,35412,9885,16644,1587,3711
2207,2020-04-02,1,0,2020-05-30,37,0,51049,0,9797,2590,996,3431,467
2208,2020-04-02,1,0,2020-05-30,3,0,49025,0,7246,2156,2696,467,952
2209,2020-04-02,1,0,2020-05-30,12,0,56041,6,20758,3554,8200,1649,722
2210,2020-04-02,1,0,2020-05-30,25,0,55121,0,29510,6978,10205,4787,4561
2211,2020-04-02,1,0,2020-05-30,4,1,55001,0,20111,7417,3129,4218,1244
2212,2020-04-02,1,0,2020-05-30,3,0,53051,0,13066,4439,2530,1525,978
2213,2020-04-02,1,0,2020-05-30,12,0,54071,0,7138,2313,1988,880,180
2214,2020-04-02,1,0,2020-05-30,16,0,47139,0,16722,4308,2352,3931,1145
2215,2020-04-02,1,0,2020-05-30,5,0,46115,0,6478,1753,2610,617,461
