res_state_fips,res_county_fips,dest_state_fips,dest_county_fips,workers,margin_of_error
01,001,001,001,8828,752
01,013,001,001,22,25
01,015,001,001,7,12
01,021,001,001,309,137
01,027,001,001,17,24
01,029,001,001,11,16
01,047,001,001,210,86
01,051,001,001,2244,412
01,073,001,001,27,25
01,081,001,001,35,40
01,085,001,001,24,20
01,087,001,001,6,8
01,091,001,001,11,18
01,097,001,001,5,11
01,101,001,001,1348,289
01,109,001,001,2,3
01,117,001,001,58,39
01,123,001,001,2,4
12,113,001,001,21,34
13,089,001,001,24,40
17,121,001,001,2,3
26,125,001,001,8,12
01,003,001,003,60659,1865
01,013,001,003,12,17
01,015,001,003,10,16
01,023,001,003,2,3
01,025,001,003,25,27
01,035,001,003,13,15
01,039,001,003,11,12
01,043,001,003,18,21
01,047,001,003,8,14
01,051,001,003,34,39
01,053,001,003,573,184
01,069,001,003,6,5
01,073,001,003,114,96
01,079,001,003,36,54
01,083,001,003,288,229
01,089,001,003,8,13
01,097,001,003,4256,468
01,099,001,003,61,38
01,101,001,003,27,52
01,123,001,003,2,6
01,125,001,003,34,37
01,127,001,003,4,7
01,129,001,003,20,29
06,037,001,003,29,43
12,033,001,003,1753,345
12,047,001,003,3,5
12,091,001,003,24,29
12,101,001,003,6,10
12,113,001,003,117,64
13,067,001,003,7,11
13,285,001,003,12,20
18,061,001,003,11,19
22,033,001,003,7,11
22,051,001,003,29,44
22,071,001,003,24,27
22,073,001,003,10,15
22,101,001,003,22,31
28,047,001,003,25,32
28,089,001,003,6,9
28,145,001,003,9,16
29,189,001,003,11,18
37,119,001,003,26,41
40,137,001,003,11,15
47,029,001,003,16,22
47,099,001,003,3,4
49,035,001,003,14,25
01,005,001,005,6109,427
01,011,001,005,220,142
01,031,001,005,47,42
01,041,001,005,12,10
01,045,001,005,137,65
01,061,001,005,12,18
01,067,001,005,490,130
01,069,001,005,155,41
01,081,001,005,43,41
01,097,001,005,8,12
01,109,001,005,120,76
01,113,001,005,100,63
13,005,001,005,9,15
13,037,001,005,32,46
13,061,001,005,141,68
13,095,001,005,12,19
13,099,001,005,50,40
13,157,001,005,4,7
13,239,001,005,388,89
13,243,001,005,81,77
13,259,001,005,139,73
13,273,001,005,29,35
17,115,001,005,15,19
21,227,001,005,15,25
21,235,001,005,6,9
28,021,001,005,14,27
37,097,001,005,10,14
47,031,001,005,24,41
51,520,001,005,7,11
55,067,001,005,8,14
01,007,001,007,3444,388
01,009,001,007,20,25
01,019,001,007,29,48
01,021,001,007,120,63
01,023,001,007,11,14
01,025,001,007,8,15
01,037,001,007,40,46
01,047,001,007,99,100
01,065,001,007,16,16
01,073,001,007,217,125
01,091,001,007,3,6
01,105,001,007,102,77
01,107,001,007,2,5
01,111,001,007,23,25
01,115,001,007,42,42
01,117,001,007,108,82
01,121,001,007,19,30
01,125,001,007,436,151
06,093,001,007,7,11
01,009,001,009,7485,465
01,025,001,009,5,8
01,029,001,009,8,12
01,043,001,009,315,132
01,049,001,009,40,40
01,055,001,009,297,109
01,057,001,009,6,9
01,073,001,009,553,196
01,077,001,009,2,3
01,093,001,009,4,8
01,095,001,009,394,111
01,097,001,009,28,45
01,101,001,009,21,33
01,103,001,009,3,4
01,115,001,009,163,126
01,117,001,009,14,20
01,125,001,009,50,81
01,127,001,009,97,62
12,031,001,009,17,26
13,215,001,009,19,28
01,005,001,011,142,89
01,011,001,011,2447,404
01,013,001,011,8,13
01,021,001,011,4,6
01,041,001,011,12,15
01,069,001,011,7,10
01,073,001,011,74,52
01,087,001,011,129,54
01,101,001,011,115,68
01,109,001,011,165,147
01,113,001,011,13,14
01,117,001,011,122,63
01,121,001,011,38,41
13,215,001,011,11,19
01,001,001,013,6,10
01,003,001,013,9,14
01,013,001,013,5584,347
01,031,001,013,2,4
01,035,001,013,149,69
01,039,001,013,108,58
01,041,001,013,263,86
01,045,001,013,19,21
01,051,001,013,5,9
01,053,001,013,6,12
01,073,001,013,19,32
01,081,001,013,43,68
01,085,001,013,198,59
01,099,001,013,42,31
01,101,001,013,169,152
01,109,001,013,4,5
01,131,001,013,167,75
12,113,001,013,54,52
13,087,001,013,13,20
21,015,001,013,11,17
28,033,001,013,14,21
28,039,001,013,15,30
01,003,001,015,29,45
01,009,001,015,34,34
01,015,001,015,36657,1125
01,017,001,015,35,52
01,019,001,015,684,204
01,027,001,015,345,118
01,029,001,015,1246,226
01,031,001,015,3,4
01,043,001,015,54,54
01,045,001,015,7,11
01,049,001,015,35,30
01,055,001,015,1846,335
01,069,001,015,6,9
01,071,001,015,8,11
01,073,001,015,457,202
01,077,001,015,10,14
01,081,001,015,29,42
01,089,001,015,52,44
01,093,001,015,14,22
01,095,001,015,59,42
01,097,001,015,4,7
01,101,001,015,14,22
01,111,001,015,300,116
01,115,001,015,816,214
01,117,001,015,145,76
01,119,001,015,10,14
01,121,001,015,4017,467
01,123,001,015,83,63
01,125,001,015,27,43
01,127,001,015,22,33
12,033,001,015,10,16
12,091,001,015,91,107
13,015,001,015,2,4
13,039,001,015,3,6
13,045,001,015,61,72
13,067,001,015,25,29
13,073,001,015,52,78
13,079,001,015,9,14
13,097,001,015,46,45
13,113,001,015,11,17
13,115,001,015,15,27
13,117,001,015,10,16
13,129,001,015,3,6
13,143,001,015,9,17
13,149,001,015,4,7
13,223,001,015,12,18
13,233,001,015,6,10
17,097,001,015,4,7
25,003,001,015,9,13
37,155,001,015,17,27
42,003,001,015,3,5
42,047,001,015,5,7
45,007,001,015,8,13
45,051,001,015,9,13
47,037,001,015,14,24
48,201,001,015,34,59
48,449,001,015,12,17
54,053,001,015,7,13
01,005,001,017,54,56
01,017,001,017,5403,404
01,027,001,017,18,19
01,049,001,017,12,22
01,055,001,017,3,5
01,081,001,017,1467,338
01,087,001,017,27,19
01,095,001,017,10,13
01,101,001,017,22,22
01,111,001,017,221,86
01,113,001,017,81,90
01,117,001,017,22,36
01,121,001,017,62,84
01,123,001,017,86,71
13,045,001,017,15,22
13,077,001,017,15,20
13,145,001,017,43,36
13,149,001,017,1,3
13,199,001,017,9,15
13,215,001,017,20,24
13,285,001,017,688,227
28,039,001,017,74,83
01,009,001,019,25,36
01,015,001,019,216,91
01,019,001,019,4790,421
01,049,001,019,359,134
01,055,001,019,482,146
01,071,001,019,7,11
01,095,001,019,47,34
01,103,001,019,10,17
13,055,001,019,66,53
13,115,001,019,21,33
13,233,001,019,1,3
45,021,001,019,7,14
47,053,001,019,1,3
47,147,001,019,5,8
01,001,001,021,504,228
01,007,001,021,118,72
01,015,001,021,51,43
01,021,001,021,8603,544
01,027,001,021,26,39
01,037,001,021,38,45
01,043,001,021,20,30
01,047,001,021,226,117
01,051,001,021,210,147
01,061,001,021,2,4
01,069,001,021,2,5
01,073,001,021,175,128
01,081,001,021,25,42
01,095,001,021,14,18
01,097,001,021,9,15
01,101,001,021,80,77
01,105,001,021,44,49
01,115,001,021,11,14
01,117,001,021,577,163
01,121,001,021,17,20
01,123,001,021,46,56
01,125,001,021,8,12
47,167,001,021,13,20
01,023,001,023,2582,229
01,025,001,023,118,75
01,065,001,023,5,8
01,091,001,023,330,89
01,097,001,023,16,22
01,119,001,023,104,83
01,129,001,023,97,55
01,131,001,023,2,4
28,023,001,023,24,24
28,067,001,023,15,25
28,075,001,023,70,67
28,087,001,023,12,20
28,153,001,023,92,93
47,071,001,023,10,15
01,003,001,025,25,38
01,023,001,025,174,65
01,025,001,025,6102,496
01,035,001,025,10,11
01,055,001,025,5,8
01,059,001,025,4,7
01,065,001,025,5,7
01,091,001,025,592,150
01,095,001,025,13,20
01,097,001,025,184,90
01,099,001,025,207,114
01,129,001,025,589,148
01,131,001,025,221,66
28,035,001,025,159,98
28,129,001,025,7,14
28,153,001,025,16,28
01,015,001,027,54,47
01,027,001,027,3136,312
01,029,001,027,68,38
01,037,001,027,31,28
01,051,001,027,10,15
01,073,001,027,43,52
01,101,001,027,21,31
01,111,001,027,320,100
01,115,001,027,5,9
01,117,001,027,9,12
01,121,001,027,211,109
01,123,001,027,154,108
13,045,001,027,14,23
29,189,001,027,7,11
01,015,001,029,411,162
01,027,001,029,60,49
01,029,001,029,1910,231
01,033,001,029,21,23
01,073,001,029,10,15
01,111,001,029,184,87
01,115,001,029,19,30
01,121,001,029,55,78
13,045,001,029,44,42
13,143,001,029,33,39
47,089,001,029,16,24
01,005,001,031,10,15
01,013,001,031,14,21
01,031,001,031,13319,616
01,039,001,031,477,118
01,041,001,031,174,86
01,045,001,031,2200,295
01,061,001,031,906,176
01,067,001,031,21,22
01,069,001,031,693,124
01,073,001,031,11,18
01,081,001,031,13,20
01,087,001,031,7,8
01,089,001,031,6,11
01,097,001,031,5,8
01,109,001,031,300,81
01,127,001,031,31,49
12,005,001,031,10,16
12,033,001,031,15,24
12,059,001,031,5,7
12,077,001,031,8,12
12,091,001,031,13,22
12,131,001,031,65,65
13,101,001,031,3,5
13,223,001,031,11,18
28,075,001,031,12,19
45,003,001,031,40,64
45,075,001,031,6,12
47,093,001,031,8,12
01,003,001,033,8,17
01,033,001,033,13330,594
01,043,001,033,16,20
01,045,001,033,8,13
01,049,001,033,20,34
01,059,001,033,1408,320
01,071,001,033,3,5
01,077,001,033,5941,517
01,079,001,033,498,158
01,083,001,033,128,106
01,089,001,033,23,30
01,093,001,033,75,49
01,095,001,033,7,8
01,101,001,033,5,7
01,103,001,033,55,52
01,109,001,033,13,22
01,127,001,033,3,5
01,133,001,033,70,58
16,079,001,033,6,9
17,027,001,033,19,28
18,109,001,033,18,26
28,003,001,033,90,52
28,141,001,033,201,93
39,049,001,033,6,9
47,039,001,033,28,41
47,055,001,033,8,12
47,071,001,033,80,78
47,099,001,033,240,61
47,113,001,033,3,4
47,119,001,033,15,23
47,181,001,033,162,78
47,189,001,033,13,20
01,003,001,035,21,45
01,013,001,035,209,75
01,025,001,035,18,26
01,035,001,035,2150,251
01,039,001,035,183,82
01,041,001,035,19,26
01,053,001,035,454,206
01,063,001,035,1,2
01,081,001,035,32,52
01,099,001,035,142,74
01,101,001,035,19,27
01,105,001,035,6,11
01,109,001,035,2,4
01,121,001,035,6,11
01,131,001,035,5,6
12,033,001,035,12,21
12,113,001,035,8,13
29,029,001,035,9,12
01,027,001,037,82,57
01,037,001,037,704,178
01,051,001,037,71,59
01,073,001,037,24,29
01,081,001,037,15,16
01,117,001,037,71,76
01,121,001,037,109,79
01,123,001,037,343,146
01,013,001,039,200,75
01,019,001,039,23,27
01,031,001,039,539,94
01,035,001,039,170,95
01,039,001,039,11014,426
01,041,001,039,310,91
01,045,001,039,22,28
01,053,001,039,88,50
01,061,001,039,142,42
01,067,001,039,14,21
01,069,001,039,47,35
01,085,001,039,14,17
01,099,001,039,7,12
01,109,001,039,30,40
12,023,001,039,17,27
12,091,001,039,70,45
12,131,001,039,162,99
28,077,001,039,22,31
36,061,001,039,10,41
50,005,001,039,2,3
01,003,001,041,11,20
01,005,001,041,20,29
01,013,001,041,259,85
01,031,001,041,39,21
01,035,001,041,39,36
01,039,001,041,113,65
01,041,001,041,2918,249
01,045,001,041,31,37
01,051,001,041,38,45
01,061,001,041,11,12
01,069,001,041,9,14
01,081,001,041,19,28
01,101,001,041,114,76
01,109,001,041,301,95
13,285,001,041,3,6
21,107,001,041,11,17
01,001,001,043,27,44
01,009,001,043,1412,274
01,013,001,043,3,6
01,015,001,043,39,45
01,017,001,043,17,20
01,027,001,043,22,24
01,031,001,043,2,2
01,033,001,043,37,33
01,037,001,043,5,8
01,041,001,043,6,9
01,043,001,043,21995,804
01,049,001,043,8,8
01,055,001,043,22,19
01,059,001,043,32,32
01,069,001,043,2,3
01,071,001,043,4,8
01,073,001,043,401,126
01,075,001,043,6,10
01,077,001,043,14,23
01,079,001,043,107,69
01,083,001,043,38,35
01,085,001,043,11,13
01,089,001,043,169,93
01,093,001,043,9,14
01,095,001,043,541,171
01,101,001,043,76,67
01,103,001,043,1660,352
01,109,001,043,10,12
01,111,001,043,18,30
01,115,001,043,19,31
01,117,001,043,59,46
01,121,001,043,39,62
01,125,001,043,5,9
01,127,001,043,188,71
01,133,001,043,271,116
05,131,001,043,9,14
08,001,001,043,2,5
08,035,001,043,7,15
08,049,001,043,8,19
08,081,001,043,4,10
12,009,001,043,28,34
12,091,001,043,6,9
12,095,001,043,15,16
13,055,001,043,11,16
13,111,001,043,4,6
13,113,001,043,12,18
21,073,001,043,12,20
21,207,001,043,4,9
22,033,001,043,8,13
28,057,001,043,38,38
37,167,001,043,2,4
45,063,001,043,11,18
47,003,001,043,31,49
47,011,001,043,15,24
47,037,001,043,14,21
47,099,001,043,7,9
49,049,001,043,29,37
01,005,001,045,415,116
01,031,001,045,5071,503
01,039,001,045,132,47
01,041,001,045,7,8
01,045,001,045,11975,556
01,061,001,045,1168,253
01,067,001,045,269,93
01,069,001,045,2682,229
01,077,001,045,17,24
01,081,001,045,22,37
01,109,001,045,202,85
01,113,001,045,11,17
01,125,001,045,19,28
06,029,001,045,18,30
12,005,001,045,27,33
12,039,001,045,49,72
12,059,001,045,114,73
12,063,001,045,39,33
12,091,001,045,19,23
12,127,001,045,8,14
12,131,001,045,3,7
12,133,001,045,48,42
13,051,001,045,5,7
13,089,001,045,15,28
13,099,001,045,46,48
13,179,001,045,12,19
13,215,001,045,22,33
13,303,001,045,10,15
18,035,001,045,30,43
23,019,001,045,9,15
36,045,001,045,8,12
42,007,001,045,2,4
47,065,001,045,6,10
47,125,001,045,74,71
49,049,001,045,4,6
51,630,001,045,11,20
53,063,001,045,12,16
01,001,001,047,296,130
01,003,001,047,32,48
01,013,001,047,7,10
01,021,001,047,91,60
01,023,001,047,18,22
01,033,001,047,9,15
01,035,001,047,9,14
01,041,001,047,5,9
01,045,001,047,9,13
01,047,001,047,10943,655
01,051,001,047,205,110
01,053,001,047,8,12
01,057,001,047,16,17
01,065,001,047,32,33
01,069,001,047,5,6
01,081,001,047,20,23
01,085,001,047,192,86
01,091,001,047,73,50
01,097,001,047,14,17
01,101,001,047,154,86
01,105,001,047,554,207
01,117,001,047,16,16
01,123,001,047,54,47
01,125,001,047,59,53
01,131,001,047,113,67
13,057,001,047,15,22
45,035,001,047,31,49
47,181,001,047,30,48
48,263,001,047,2,3
01,003,001,049,15,26
01,009,001,049,26,27
01,015,001,049,41,40
01,017,001,049,10,23
01,019,001,049,858,215
01,029,001,049,7,12
01,043,001,049,16,23
01,049,001,049,19719,751
01,055,001,049,492,142
01,071,001,049,1658,270
01,073,001,049,31,40
01,075,001,049,4,7
01,089,001,049,12,20
01,095,001,049,638,236
01,109,001,049,1,11
01,117,001,049,96,138
01,125,001,049,12,20
01,127,001,049,16,24
13,055,001,049,39,29
13,083,001,049,31,31
13,115,001,049,76,70
47,051,001,049,36,57
47,065,001,049,96,92
01,001,001,051,2186,486
01,011,001,051,13,20
01,013,001,051,9,14
01,021,001,051,58,41
01,027,001,051,22,35
01,037,001,051,134,65
01,039,001,051,10,16
01,041,001,051,5,9
01,047,001,051,239,132
01,051,001,051,10469,716
01,053,001,051,9,16
01,059,001,051,31,50
01,073,001,051,31,36
01,081,001,051,235,119
01,085,001,051,117,54
01,087,001,051,253,62
01,093,001,051,17,26
01,101,001,051,2490,401
01,103,001,051,19,30
01,109,001,051,20,24
01,117,001,051,19,27
01,121,001,051,123,107
01,123,001,051,1334,313
01,125,001,051,9,15
01,131,001,051,8,13
12,033,001,051,5,11
12,083,001,051,14,26
13,021,001,051,9,14
13,247,001,051,24,35
13,285,001,051,36,40
22,033,001,051,10,17
26,005,001,051,7,10
28,033,001,051,21,33
39,135,001,051,61,93
01,001,001,053,14,23
01,003,001,053,748,244
01,013,001,053,40,36
01,035,001,053,520,134
01,039,001,053,83,34
01,041,001,053,6,9
01,053,001,053,9016,640
01,069,001,053,6,10
01,073,001,053,13,20
01,097,001,053,93,56
01,099,001,053,500,142
01,129,001,053,6,10
01,131,001,053,39,32
12,033,001,053,915,209
12,071,001,053,15,28
12,113,001,053,254,103
13,067,001,053,5,9
13,131,001,053,18,30
22,015,001,053,26,33
22,069,001,053,2,3
28,047,001,053,50,69
28,059,001,053,26,41
40,143,001,053,13,20
01,009,001,055,256,99
01,015,001,055,2027,352
01,019,001,055,628,163
01,029,001,055,35,35
01,043,001,055,31,33
01,049,001,055,617,161
01,055,001,055,29411,1017
01,071,001,055,18,19
01,073,001,055,153,90
01,079,001,055,10,14
01,089,001,055,91,82
01,095,001,055,1209,202
01,101,001,055,33,51
01,103,001,055,74,42
01,111,001,055,2,5
01,115,001,055,915,204
01,117,001,055,10,16
01,121,001,055,146,77
01,125,001,055,11,18
12,033,001,055,8,12
13,045,001,055,26,41
13,089,001,055,37,57
13,115,001,055,31,41
13,143,001,055,38,43
13,223,001,055,13,23
26,113,001,055,2,2
42,017,001,055,29,42
45,051,001,055,14,22
47,055,001,055,34,34
47,065,001,055,14,23
47,103,001,055,37,42
47,107,001,055,17,22
47,129,001,055,6,9
47,131,001,055,23,34
47,147,001,055,4,7
47,183,001,055,13,18
01,057,001,057,3015,308
01,073,001,057,9,12
01,075,001,057,323,95
01,093,001,057,232,101
01,107,001,057,125,77
01,125,001,057,136,97
01,127,001,057,75,44
01,133,001,057,48,52
21,235,001,057,21,32
28,087,001,057,14,22
47,001,001,057,7,14
48,147,001,057,1,2
01,009,001,059,11,17
01,033,001,059,904,186
01,043,001,059,3,5
01,059,001,059,7728,567
01,075,001,059,23,35
01,077,001,059,170,115
01,079,001,059,143,75
01,093,001,059,535,156
01,103,001,059,54,50
01,117,001,059,6,12
01,127,001,059,4,7
01,133,001,059,123,54
13,001,001,059,17,25
28,003,001,059,15,25
28,033,001,059,9,15
28,057,001,059,321,107
28,095,001,059,2,3
28,117,001,059,16,18
28,141,001,059,598,207
47,071,001,059,20,35
47,149,001,059,32,44
47,157,001,059,25,30
01,013,001,061,6,10
01,031,001,061,165,54
01,039,001,061,102,53
01,041,001,061,21,31
01,045,001,061,45,37
01,061,001,061,4624,433
01,067,001,061,9,16
01,069,001,061,339,73
01,115,001,061,35,57
12,033,001,061,30,36
12,059,001,061,525,139
12,063,001,061,3,5
12,131,001,061,157,118
13,285,001,061,6,9
22,051,001,061,14,24
01,023,001,063,4,7
01,063,001,063,1085,224
01,065,001,063,105,44
01,073,001,063,9,14
01,091,001,063,178,104
01,107,001,063,50,50
01,119,001,063,86,65
01,125,001,063,296,129
01,127,001,063,5,9
22,099,001,063,13,21
28,075,001,063,9,14
28,081,001,063,9,16
28,159,001,063,34,44
01,007,001,065,4,8
01,057,001,065,9,15
01,063,001,065,41,62
01,065,001,065,2075,244
01,091,001,065,62,44
01,105,001,065,60,38
01,107,001,065,9,12
01,119,001,065,37,61
01,125,001,065,342,129
01,005,001,067,232,88
01,045,001,067,368,104
01,061,001,067,8,13
01,067,001,067,2821,307
01,069,001,067,608,78
01,113,001,067,3,4
01,117,001,067,20,30
12,031,001,067,42,69
12,105,001,067,10,15
13,061,001,067,31,23
13,099,001,067,19,24
13,201,001,067,8,13
13,261,001,067,11,20
01,005,001,069,138,53
01,013,001,069,12,18
01,017,001,069,10,16
01,021,001,069,3,5
01,031,001,069,876,170
01,035,001,069,7,11
01,039,001,069,27,23
01,041,001,069,27,26
01,045,001,069,4632,494
01,057,001,069,7,14
01,061,001,069,2608,260
01,067,001,069,2738,329
01,069,001,069,36551,554
01,073,001,069,23,26
01,081,001,069,111,106
01,083,001,069,23,27
01,101,001,069,22,27
01,103,001,069,13,20
01,109,001,069,126,72
01,113,001,069,19,31
01,117,001,069,77,96
01,121,001,069,7,12
01,125,001,069,12,20
04,013,001,069,16,25
12,001,001,069,5,8
12,005,001,069,115,116
12,009,001,069,10,15
12,011,001,069,25,24
12,013,001,069,4,6
12,033,001,069,46,71
12,057,001,069,11,18
12,059,001,069,327,103
12,063,001,069,631,150
12,073,001,069,11,24
12,086,001,069,14,26
12,113,001,069,6,11
12,131,001,069,19,30
12,133,001,069,60,52
13,037,001,069,12,24
13,039,001,069,80,76
13,061,001,069,57,73
13,087,001,069,36,50
13,099,001,069,305,82
13,113,001,069,33,50
13,121,001,069,17,31
13,127,001,069,18,29
13,157,001,069,75,116
13,201,001,069,20,22
13,215,001,069,49,64
13,233,001,069,16,25
13,253,001,069,184,76
13,321,001,069,6,10
19,033,001,069,6,9
21,111,001,069,13,20
22,051,001,069,6,10
26,027,001,069,3,4
36,031,001,069,6,9
37,039,001,069,19,30
47,065,001,069,9,15
51,153,001,069,44,46
01,007,001,071,2,3
01,009,001,071,37,42
01,015,001,071,6,11
01,019,001,071,31,36
01,043,001,071,12,19
01,049,001,071,1545,303
01,055,001,071,18,21
01,069,001,071,31,29
01,071,001,071,13628,651
01,073,001,071,27,34
01,077,001,071,46,45
01,083,001,071,16,27
01,089,001,071,442,135
01,095,001,071,524,154
01,103,001,071,67,60
12,035,001,071,9,17
13,067,001,071,20,31
13,073,001,071,15,25
13,083,001,071,78,45
13,121,001,071,10,19
13,123,001,071,140,205
13,207,001,071,36,38
13,213,001,071,15,25
13,293,001,071,2,4
13,295,001,071,49,37
17,089,001,071,16,25
18,173,001,071,59,89
21,049,001,071,24,37
21,111,001,071,8,12
26,103,001,071,3,4
28,121,001,071,27,43
47,007,001,071,17,30
47,051,001,071,8,12
47,061,001,071,53,51
47,065,001,071,53,55
47,093,001,071,4,8
47,107,001,071,15,23
47,115,001,071,524,134
47,143,001,071,6,10
47,153,001,071,37,46
47,165,001,071,17,27
47,187,001,071,6,11
48,099,001,071,11,19
48,201,001,071,9,14
01,001,001,073,271,142
01,003,001,073,121,101
01,005,001,073,19,29
01,007,001,073,1754,302
01,009,001,073,10369,608
01,011,001,073,10,17
01,013,001,073,42,31
01,015,001,073,1001,239
01,017,001,073,31,43
01,019,001,073,35,32
01,021,001,073,1864,341
01,023,001,073,20,21
01,025,001,073,6,10
01,027,001,073,41,40
01,029,001,073,62,46
01,031,001,073,12,12
01,033,001,073,34,53
01,035,001,073,12,14
01,037,001,073,128,80
01,039,001,073,32,29
01,041,001,073,2,3
01,043,001,073,3066,410
01,045,001,073,28,24
01,047,001,073,72,50
01,049,001,073,228,93
01,051,001,073,264,138
01,053,001,073,1,2
01,055,001,073,1439,279
01,057,001,073,241,125
01,059,001,073,16,34
01,061,001,073,12,15
01,063,001,073,67,55
01,065,001,073,70,32
01,069,001,073,25,13
01,071,001,073,29,32
01,073,001,073,254420,2345
01,075,001,073,37,40
01,077,001,073,128,88
01,079,001,073,45,48
01,081,001,073,24,26
01,083,001,073,83,62
01,087,001,073,58,41
01,089,001,073,404,169
01,091,001,073,45,35
01,093,001,073,210,100
01,095,001,073,438,175
01,097,001,073,282,168
01,101,001,073,319,118
01,103,001,073,330,123
01,105,001,073,23,29
01,107,001,073,16,17
01,109,001,073,1,3
01,113,001,073,34,40
01,115,001,073,16393,995
01,117,001,073,44005,1272
01,119,001,073,48,30
01,121,001,073,2054,415
01,123,001,073,112,82
01,125,001,073,5146,533
01,127,001,073,5027,485
01,129,001,073,11,18
01,131,001,073,4,6
01,133,001,073,490,150
05,023,001,073,7,12
05,031,001,073,4,6
06,059,001,073,8,14
06,067,001,073,9,16
08,035,001,073,9,14
08,041,001,073,32,46
08,067,001,073,4,6
08,087,001,073,30,45
12,001,001,073,8,15
12,005,001,073,13,22
12,013,001,073,15,23
12,031,001,073,37,32
12,033,001,073,18,22
12,057,001,073,20,33
12,059,001,073,24,39
12,063,001,073,25,36
12,067,001,073,6,12
12,073,001,073,12,21
12,091,001,073,20,24
12,099,001,073,13,21
12,103,001,073,61,77
12,111,001,073,12,21
12,113,001,073,17,28
12,115,001,073,39,63
12,117,001,073,22,25
12,119,001,073,5,8
12,127,001,073,13,27
12,131,001,073,89,133
13,021,001,073,11,19
13,045,001,073,32,37
13,047,001,073,10,16
13,057,001,073,92,96
13,059,001,073,15,25
13,063,001,073,9,14
13,067,001,073,149,76
13,071,001,073,30,49
13,077,001,073,95,114
13,089,001,073,22,36
13,097,001,073,98,86
13,113,001,073,8,12
13,115,001,073,8,12
13,117,001,073,45,51
13,121,001,073,102,76
13,135,001,073,65,85
13,143,001,073,55,57
13,149,001,073,38,41
13,157,001,073,26,40
13,161,001,073,16,24
13,185,001,073,6,8
13,193,001,073,4,7
13,213,001,073,7,11
13,215,001,073,14,23
13,217,001,073,12,16
13,237,001,073,19,24
13,241,001,073,3,4
13,261,001,073,17,25
13,287,001,073,2,4
13,293,001,073,7,12
13,295,001,073,45,48
13,297,001,073,57,61
13,313,001,073,3,5
17,031,001,073,36,36
17,069,001,073,16,25
17,165,001,073,5,8
17,183,001,073,30,36
17,199,001,073,5,9
18,043,001,073,8,12
18,055,001,073,7,11
18,063,001,073,9,14
18,097,001,073,9,14
18,141,001,073,29,33
18,163,001,073,16,21
19,017,001,073,8,12
20,061,001,073,10,15
20,091,001,073,6,11
20,117,001,073,14,22
21,035,001,073,2,4
21,095,001,073,29,36
21,125,001,073,14,20
21,139,001,073,7,8
21,141,001,073,29,37
21,229,001,073,21,28
22,015,001,073,43,50
22,029,001,073,1,2
22,033,001,073,15,22
22,051,001,073,51,55
22,067,001,073,30,38
22,101,001,073,24,36
26,021,001,073,34,37
26,063,001,073,3,4
26,065,001,073,3,5
26,081,001,073,9,14
26,111,001,073,3,4
26,155,001,073,14,22
26,163,001,073,36,34
27,099,001,073,17,26
27,169,001,073,2,5
28,001,001,073,22,35
28,007,001,073,1,2
28,025,001,073,10,17
28,033,001,073,4,8
28,041,001,073,4,6
28,043,001,073,10,18
28,045,001,073,43,63
28,051,001,073,9,14
28,065,001,073,8,14
28,075,001,073,8,13
28,077,001,073,5,9
28,081,001,073,32,51
28,085,001,073,17,27
28,087,001,073,36,37
28,089,001,073,17,28
28,103,001,073,34,52
28,105,001,073,11,17
28,109,001,073,24,42
28,111,001,073,7,11
28,117,001,073,15,21
28,121,001,073,29,46
28,127,001,073,74,89
28,137,001,073,62,93
28,157,001,073,14,21
29,115,001,073,4,7
31,087,001,073,5,6
33,011,001,073,19,24
34,013,001,073,16,24
35,001,001,073,1,10
36,013,001,073,23,34
36,047,001,073,21,23
36,063,001,073,12,21
36,095,001,073,6,8
37,023,001,073,7,11
37,037,001,073,10,17
37,047,001,073,1,3
37,051,001,073,14,21
37,067,001,073,18,24
37,081,001,073,8,10
37,097,001,073,17,26
37,119,001,073,16,25
37,131,001,073,12,20
37,183,001,073,9,15
37,199,001,073,10,16
39,015,001,073,26,35
39,035,001,073,17,27
39,049,001,073,33,44
39,055,001,073,17,28
39,081,001,073,10,17
39,103,001,073,7,13
39,151,001,073,35,40
39,157,001,073,4,6
40,005,001,073,4,5
40,101,001,073,5,7
40,107,001,073,2,3
42,003,001,073,16,17
42,007,001,073,8,12
42,021,001,073,4,6
42,041,001,073,7,11
42,075,001,073,3,6
42,091,001,073,19,20
45,015,001,073,34,51
45,019,001,073,6,10
45,033,001,073,42,61
45,043,001,073,7,13
45,055,001,073,15,25
45,065,001,073,3,8
45,083,001,073,5,8
45,085,001,073,6,10
47,001,001,073,14,22
47,003,001,073,8,14
47,009,001,073,33,39
47,011,001,073,14,21
47,013,001,073,17,18
47,017,001,073,6,11
47,021,001,073,8,12
47,037,001,073,42,38
47,041,001,073,4,6
47,047,001,073,8,13
47,053,001,073,5,9
47,055,001,073,11,16
47,065,001,073,23,24
47,073,001,073,46,66
47,099,001,073,8,12
47,103,001,073,28,29
47,113,001,073,8,14
47,115,001,073,4,8
47,117,001,073,7,11
47,119,001,073,10,16
47,149,001,073,52,62
47,151,001,073,5,8
47,157,001,073,25,31
47,165,001,073,5,9
47,167,001,073,63,88
47,185,001,073,16,28
47,187,001,073,25,32
48,085,001,073,3,5
48,141,001,073,29,46
48,157,001,073,23,36
48,201,001,073,183,126
48,227,001,073,2,3
48,293,001,073,23,31
