,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips
1334,2020-03-25,1,0,2020-05-30,215,7,37107
1335,2020-03-25,1,0,2020-05-30,794,12,37061
1336,2020-03-25,1,0,2020-05-30,89,2,37045
1337,2020-03-25,2,0,2020-05-30,64,1,37111
1338,2020-03-25,1,0,2020-05-30,147,14,37131
1339,2020-03-25,1,0,2020-05-30,210,7,39107
1340,2020-03-25,1,0,2020-05-30,12,0,41041
1341,2020-03-25,1,0,2020-05-30,164,17,42081
1342,2020-03-25,1,0,2020-05-30,79,8,42073
1343,2020-03-25,2,0,2020-05-30,27,0,42059
1344,2020-03-25,1,0,2020-05-30,41,1,40019
1345,2020-03-25,1,0,2020-05-30,26,1,40013
1346,2020-03-25,2,0,2020-05-30,87,3,40001
1347,2020-03-25,1,0,2020-05-30,272,50,39169
1348,2020-03-25,1,0,2020-05-30,20,2,39147
1349,2020-03-25,1,0,2020-05-30,2050,37,39129
1350,2020-03-25,5,0,2020-05-30,94,7,40037
1351,2020-03-25,1,0,2020-05-30,100,16,40041
1352,2020-03-25,1,0,2020-05-30,38,1,40137
1353,2020-03-25,1,0,2020-05-30,59,4,40125
1354,2020-03-25,1,0,2020-05-30,95,8,40113
1355,2020-03-25,1,0,2020-05-30,132,3,37027
1356,2020-03-25,1,0,2020-05-30,463,1,31053
1357,2020-03-25,1,0,2020-05-30,1,0,30041
1358,2020-03-25,1,0,2020-05-30,61,1,32019
1359,2020-03-25,1,0,2020-05-30,9,0,29053
1360,2020-03-25,1,0,2020-05-30,1,0,29205
1361,2020-03-25,1,0,2020-05-30,10,0,29175
1362,2020-03-25,1,0,2020-05-30,3,0,29173
1363,2020-03-25,2,0,2020-05-30,70,2,29165
1364,2020-03-25,1,0,2020-05-30,9,0,29139
1365,2020-03-25,1,0,2020-05-30,20,0,29119
1366,2020-03-25,1,0,2020-05-30,18,1,29145
1367,2020-03-25,1,0,2020-05-30,22,0,36033
1368,2020-03-25,2,0,2020-05-30,390,14,37023
1369,2020-03-25,2,0,2020-05-30,122,4,37015
1370,2020-03-25,1,1,2020-05-30,20,1,35015
1371,2020-03-25,1,0,2020-05-30,83,3,36013
1372,2020-03-25,2,0,2020-05-30,44,1,35039
1373,2020-03-25,1,0,2020-05-30,158,0,51630
1374,2020-03-25,2,0,2020-05-30,344,4,51069
1375,2020-03-25,3,0,2020-05-30,444,21,51171
1376,2020-03-25,1,0,2020-05-30,104,7,51161
1377,2020-03-25,1,0,2020-05-30,101,1,51137
1378,2020-03-25,1,0,2020-05-30,28,0,51135
1379,2020-03-25,1,0,2020-05-30,17,0,51125
1380,2020-03-25,1,0,2020-05-30,5,0,51115
1381,2020-03-25,2,0,2020-05-30,1046,10,51683
1382,2020-03-25,1,0,2020-05-30,40,1,51113
1383,2020-03-25,1,0,2020-05-30,38,5,48493
1384,2020-03-25,3,0,2020-05-30,57,0,48481
1385,2020-03-25,1,0,2020-05-30,945,27,48471
1386,2020-03-25,1,0,2020-05-30,65,1,48451
1387,2020-03-25,1,0,2020-05-30,13,0,48445
1388,2020-03-25,1,0,2020-05-30,33,0,48409
1389,2020-03-25,1,0,2020-05-30,8,0,48395
1390,2020-03-25,4,0,2020-05-30,29,1,50015
1391,2020-03-25,1,0,2020-05-30,16,1,55081
1392,2020-03-25,1,0,2020-05-30,23,1,55057
1393,2020-03-25,3,0,2020-05-30,16,0,55049
1394,2020-03-25,1,0,2020-05-30,95,12,55043
1395,2020-03-25,1,0,2020-05-30,25,0,56001
1396,2020-03-25,1,0,2020-05-30,49,2,53047
1397,2020-03-25,1,0,2020-05-30,1,0,53019
1398,2020-03-25,1,0,2020-05-30,16,0,54081
1399,2020-03-25,2,0,2020-05-30,41,1,54069
1400,2020-03-25,1,0,2020-05-30,50,2,54049
1401,2020-03-25,1,0,2020-05-30,17,1,54045
1402,2020-03-25,1,0,2020-05-30,98,2,48361
1403,2020-03-25,1,0,2020-05-30,237,0,46083
1404,2020-03-25,1,0,2020-05-30,18,0,46093
1405,2020-03-25,1,0,2020-05-30,233,14,45089
1406,2020-03-25,1,0,2020-05-30,36,0,45087
1407,2020-03-25,1,0,2020-05-30,283,4,47003
1408,2020-03-25,1,0,2020-05-30,68,5,45067
1409,2020-03-25,9,0,2020-05-30,499,51,44009
1410,2020-03-25,37,0,2020-05-30,11052,518,44007
1411,2020-03-25,8,0,2020-05-30,244,4,44005
1412,2020-03-25,7,0,2020-05-30,1052,68,44003
1413,2020-03-25,5,0,2020-05-30,224,11,44001
1414,2020-03-25,1,0,2020-05-30,3,0,42123
1415,2020-03-25,2,0,2020-05-30,138,5,48199
1416,2020-03-25,1,0,2020-05-30,57,4,48189
1417,2020-03-25,4,0,2020-05-30,132,0,48187
1418,2020-03-25,2,0,2020-05-30,121,1,48185
1419,2020-03-25,1,0,2020-05-30,7,0,48165
1420,2020-03-25,1,0,2020-05-30,17,1,48143
1421,2020-03-25,2,0,2020-05-30,6,0,48133
1422,2020-03-25,1,0,2020-05-30,34,2,48149
1423,2020-03-25,1,0,2020-05-30,26,0,48223
1424,2020-03-25,2,0,2020-05-30,28,1,48331
1425,2020-03-25,1,0,2020-05-30,116,1,48323
1426,2020-03-25,1,0,2020-05-30,24,1,48293
1427,2020-03-25,1,0,2020-05-30,92,3,48291
1428,2020-03-25,1,0,2020-05-30,138,9,48277
1429,2020-03-25,3,0,2020-05-30,29,0,48259
1430,2020-03-25,2,0,2020-05-30,223,2,48257
1431,2020-03-25,1,0,2020-05-30,82,4,48231
1432,2020-03-25,1,0,2020-05-30,3,0,48299
1433,2020-03-25,1,0,2020-05-30,33,2,47073
1434,2020-03-25,1,0,2020-05-30,3,0,47101
1435,2020-03-25,1,0,2020-05-30,231,2,48099
1436,2020-03-25,1,0,2020-05-30,36,0,48053
1437,2020-03-25,1,0,2020-05-30,25,0,48015
1438,2020-03-25,2,0,2020-05-30,36,2,48013
1439,2020-03-25,1,0,2020-05-30,33,0,47185
1440,2020-03-25,1,0,2020-05-30,10,1,48031
1441,2020-03-25,1,0,2020-05-30,51,2,13091
1442,2020-03-25,1,0,2020-05-30,186,4,13087
1443,2020-03-25,1,0,2020-05-30,268,2,12039
1444,2020-03-25,1,0,2020-05-30,184,5,13157
1445,2020-03-25,1,0,2020-05-30,23,2,16075
1446,2020-03-25,1,0,2020-05-30,82,19,16069
1447,2020-03-25,2,0,2020-05-30,7,0,16051
1448,2020-03-25,1,0,2020-05-30,3,0,16049
1449,2020-03-25,1,0,2020-05-30,3,0,16043
1450,2020-03-25,1,0,2020-05-30,5,0,17123
1451,2020-03-25,1,0,2020-05-30,27,0,17041
1452,2020-03-25,1,0,2020-05-30,16,1,13183
1453,2020-03-25,1,0,2020-05-30,37,0,13169
1454,2020-03-25,1,0,2020-05-30,33,1,13317
1455,2020-03-25,1,0,2020-05-30,101,3,13311
1456,2020-03-25,1,0,2020-05-30,228,14,13299
1457,2020-03-25,1,0,2020-05-30,324,32,13275
1458,2020-03-25,1,0,2020-05-30,22,2,13269
1459,2020-03-25,1,0,2020-05-30,19,1,5043
1460,2020-03-25,3,0,2020-05-30,248,11,1055
1461,2020-03-25,2,0,2020-05-30,260,3,1047
1462,2020-03-25,1,0,2020-05-30,178,2,1033
1463,2020-03-25,1,0,2020-05-30,27,2,1027
1464,2020-03-25,1,0,2020-05-30,100,1,1021
1465,2020-03-25,1,0,2020-05-30,37,3,1019
1466,2020-03-25,1,0,2020-05-30,402,17,1013
1467,2020-03-25,1,0,2020-05-30,61,1,1009
1468,2020-03-25,1,0,2020-05-30,14,1,1029
1469,2020-03-25,1,0,2020-05-30,48,0,1079
1470,2020-03-25,1,0,2020-05-30,144,7,1131
1471,2020-03-25,1,0,2020-05-30,167,0,1113
1472,2020-03-25,1,0,2020-05-30,198,0,1109
1473,2020-03-25,1,0,2020-05-30,111,4,1107
1474,2020-03-25,1,0,2020-05-30,687,9,1095
1475,2020-03-25,1,0,2020-05-30,36,1,17137
1476,2020-03-25,1,0,2020-05-30,18,1,8089
1477,2020-03-25,1,0,2020-05-30,20,1,6027
1478,2020-03-25,2,0,2020-05-30,43,2,6101
1479,2020-03-25,1,0,2020-05-30,55,11,26103
1480,2020-03-25,1,0,2020-05-30,151,4,26091
1481,2020-03-25,1,0,2020-05-30,26,1,25007
1482,2020-03-25,1,0,2020-05-30,94,9,26069
1483,2020-03-25,1,0,2020-05-30,163,2,22127
1484,2020-03-25,2,0,2020-05-30,313,17,22111
1485,2020-03-25,1,0,2020-05-30,170,19,24029
1486,2020-03-25,1,0,2020-05-30,52,3,28117
1487,2020-03-25,1,0,2020-05-30,64,4,28013
1488,2020-03-25,1,0,2020-05-30,66,3,27049
1489,2020-03-25,2,0,2020-05-30,140,6,26159
1490,2020-03-25,2,0,2020-05-30,79,15,27169
1491,2020-03-25,1,0,2020-05-30,41,5,26151
1492,2020-03-25,2,0,2020-05-30,42,1,19011
1493,2020-03-25,1,0,2020-05-30,61,2,18139
1494,2020-03-25,1,0,2020-05-30,38,2,18033
1495,2020-03-25,1,0,2020-05-30,67,1,18073
1496,2020-03-25,1,0,2020-05-30,8,0,21231
1497,2020-03-25,1,0,2020-05-30,121,5,22067
1498,2020-03-25,1,0,2020-05-30,76,7,22053
1499,2020-03-25,1,0,2020-05-30,106,13,22049
1500,2020-03-25,1,0,2020-05-30,2,0,20133
1501,2020-03-25,1,0,2020-05-30,13,0,21147
1502,2020-03-25,1,0,2020-05-30,6,1,20037
1503,2020-03-25,3,0,2020-05-30,300,7,20177
1504,2020-03-25,1,0,2020-05-30,21,2,21125
1505,2020-03-25,2,0,2020-05-30,124,8,21085
1506,2020-03-26,1,0,2020-05-30,18,1,39009
1507,2020-03-26,1,0,2020-05-30,50,0,39119
1508,2020-03-26,1,0,2020-05-30,67,2,39081
1509,2020-03-26,1,0,2020-05-30,1,0,38051
1510,2020-03-26,1,0,2020-05-30,2,1,38049
1511,2020-03-26,1,0,2020-05-30,50,1,42013
1512,2020-03-26,1,0,2020-05-30,23,1,41065
1513,2020-03-26,1,0,2020-05-30,6,0,41057
1514,2020-03-26,1,0,2020-05-30,91,5,42063
1515,2020-03-26,1,0,2020-05-30,29,0,42039
1516,2020-03-26,1,0,2020-05-30,15,0,40035
1517,2020-03-26,3,0,2020-05-30,279,3,40031
1518,2020-03-26,1,0,2020-05-30,40,2,39175
1519,2020-03-26,1,0,2020-05-30,22,2,40081
1520,2020-03-26,1,0,2020-05-30,15,3,40135
1521,2020-03-26,1,0,2020-05-30,35,2,40115
1522,2020-03-26,2,0,2020-05-30,26,0,40111
1523,2020-03-26,1,0,2020-05-30,29,6,30101
1524,2020-03-26,1,0,2020-05-30,1507,42,31079
1525,2020-03-26,1,0,2020-05-30,1,0,30059
1526,2020-03-26,1,0,2020-05-30,11,0,31099
1527,2020-03-26,1,0,2020-05-30,79,5,29207
1528,2020-03-26,1,0,2020-05-30,5,1,29035
1529,2020-03-26,1,0,2020-05-30,6,0,29017
1530,2020-03-26,1,0,2020-05-30,11,0,29015
1531,2020-03-26,3,0,2020-05-30,90,5,28161
1532,2020-03-26,2,0,2020-05-30,34,0,37013
1533,2020-03-26,1,0,2020-05-30,80,1,51680
1534,2020-03-26,1,0,2020-05-30,65,4,51099
1535,2020-03-26,1,0,2020-05-30,34,1,51079
1536,2020-03-26,4,0,2020-05-30,312,6,51061
1537,2020-03-26,1,0,2020-05-30,197,3,51650
1538,2020-03-26,1,0,2020-05-30,146,2,51175
1539,2020-03-26,1,0,2020-05-30,6,0,51750
1540,2020-03-26,2,0,2020-05-30,126,0,51149
1541,2020-03-26,1,0,2020-05-30,7,0,51735
1542,2020-03-26,1,0,2020-05-30,40,1,51143
1543,2020-03-26,1,0,2020-05-30,230,20,51131
1544,2020-03-26,2,0,2020-05-30,155,2,51187
1545,2020-03-26,2,0,2020-05-30,11,0,49029
1546,2020-03-26,1,0,2020-05-30,18,0,48465
1547,2020-03-26,1,0,2020-05-30,25,1,51007
1548,2020-03-26,1,0,2020-05-30,51,4,51191
1549,2020-03-26,1,0,2020-05-30,31,4,55019
1550,2020-03-26,1,0,2020-05-30,18,1,56019
1551,2020-03-26,1,0,2020-05-30,13,0,56017
1552,2020-03-26,1,0,2020-05-30,11,0,55097
1553,2020-03-26,1,0,2020-05-30,7,0,55125
1554,2020-03-26,1,0,2020-05-30,7,0,54097
1555,2020-03-26,1,0,2020-05-30,15,0,54053
1556,2020-03-26,1,0,2020-05-30,7,1,47005
1557,2020-03-26,1,0,2020-05-30,21,0,47015
1558,2020-03-26,1,0,2020-05-30,136,3,47111
1559,2020-03-26,1,0,2020-05-30,109,15,42115
1560,2020-03-26,1,0,2020-05-30,4,0,48255
1561,2020-03-26,1,0,2020-05-30,18,1,48239
1562,2020-03-26,2,0,2020-05-30,167,13,48397
1563,2020-03-26,1,0,2020-05-30,287,21,48347
1564,2020-03-26,1,0,2020-05-30,3,1,48317
1565,2020-03-26,1,0,2020-05-30,4,0,47171
1566,2020-03-26,1,0,2020-05-30,205,4,48005
1567,2020-03-26,1,0,2020-05-30,26,0,47121
1568,2020-03-26,2,0,2020-05-30,37,3,48057
1569,2020-03-26,1,0,2020-05-30,7,1,30053
1570,2020-03-26,1,0,2020-05-30,132,5,13037
1571,2020-03-26,1,0,2020-05-30,43,2,13143
1572,2020-03-26,1,0,2020-05-30,46,1,13119
1573,2020-03-26,1,0,2020-05-30,57,4,12133
1574,2020-03-26,1,0,2020-05-30,2,0,16037
1575,2020-03-26,2,0,2020-05-30,73,5,17179
1576,2020-03-26,1,0,2020-05-30,12,0,17055
1577,2020-03-26,1,0,2020-05-30,67,5,13189
1578,2020-03-26,1,0,2020-05-30,56,4,13279
1579,2020-03-26,1,0,2020-05-30,15,0,5017
1580,2020-03-26,2,0,2020-05-30,383,44,4015
1581,2020-03-26,2,0,2020-05-30,70,2,4012
1582,2020-03-26,2,0,2020-05-30,26,0,5121
1583,2020-03-26,4,0,2020-05-30,47,0,5085
1584,2020-03-26,2,0,2020-05-30,20,0,5061
1585,2020-03-26,1,0,2020-05-30,243,3,1049
1586,2020-03-26,1,0,2020-05-30,76,3,1041
1587,2020-03-26,2,0,2020-05-30,38,1,1037
1588,2020-03-26,2,0,2020-05-30,203,4,1011
1589,2020-03-26,1,0,2020-05-30,151,8,1023
1590,2020-03-26,1,0,2020-05-30,163,6,1091
1591,2020-03-26,1,0,2020-05-30,238,12,1085
1592,2020-03-26,1,0,2020-05-30,26,3,8063
1593,2020-03-26,1,0,2020-05-30,40,0,8121
1594,2020-03-26,2,0,2020-05-30,23,0,8105
1595,2020-03-26,1,1,2020-05-30,5,1,26053
1596,2020-03-26,1,0,2020-05-30,16,1,26113
1597,2020-03-26,1,1,2020-05-30,21,2,26107
1598,2020-03-26,2,0,2020-05-30,147,4,26067
1599,2020-03-26,1,0,2020-05-30,36,1,23007
1600,2020-03-26,1,0,2020-05-30,53,3,22113
1601,2020-03-26,1,0,2020-05-30,85,2,26127
1602,2020-03-26,3,0,2020-05-30,735,61,28075
1603,2020-03-26,2,0,2020-05-30,26,0,28119
1604,2020-03-26,1,0,2020-05-30,21,1,26129
1605,2020-03-26,1,0,2020-05-30,15,0,28009
1606,2020-03-26,1,0,2020-05-30,240,26,26155
1607,2020-03-26,1,0,2020-05-30,490,1,27067
1608,2020-03-26,1,0,2020-05-30,11,3,27167
1609,2020-03-26,1,0,2020-05-30,16,0,27143
1610,2020-03-26,1,0,2020-05-30,34,3,19043
1611,2020-03-26,1,0,2020-05-30,15,3,19007
1612,2020-03-26,1,0,2020-05-30,62,1,19057
1613,2020-03-26,1,0,2020-05-30,13,1,18171
1614,2020-03-26,1,0,2020-05-30,13,0,19145
1615,2020-03-26,1,0,2020-05-30,24,0,19133
1616,2020-03-26,1,0,2020-05-30,93,10,19123
1617,2020-03-26,1,0,2020-05-30,21,2,18045
1618,2020-03-26,1,0,2020-05-30,16,0,18129
1619,2020-03-26,1,0,2020-05-30,128,24,18117
1620,2020-03-26,1,0,2020-05-30,102,1,18099
1621,2020-03-26,1,0,2020-05-30,34,0,21233
1622,2020-03-26,1,0,2020-05-30,11,0,21225
1623,2020-03-26,4,0,2020-05-30,194,30,22037
1624,2020-03-26,1,0,2020-05-30,195,24,22077
1625,2020-03-26,1,0,2020-05-30,90,0,22065
1626,2020-03-26,1,0,2020-05-30,51,0,22059
1627,2020-03-26,1,0,2020-05-30,13,0,21167
1628,2020-03-26,2,0,2020-05-30,458,17,21015
1629,2020-03-26,1,0,2020-05-30,8,1,20191
1630,2020-03-26,1,0,2020-05-30,22,0,20087
1631,2020-03-26,1,0,2020-05-30,9,0,21161
1632,2020-03-26,1,0,2020-05-30,222,31,21107
1633,2020-03-27,2,0,2020-05-30,40,0,39051
1634,2020-03-27,3,0,2020-05-30,77,2,37079
1635,2020-03-27,1,0,2020-05-30,41,3,39149
1636,2020-03-27,1,0,2020-05-30,201,2,37171
1637,2020-03-27,1,0,2020-05-30,48,1,37145
1638,2020-03-27,1,0,2020-05-30,11,0,41049
1639,2020-03-27,1,0,2020-05-30,190,3,42097
1640,2020-03-27,1,0,2020-05-30,39,1,40023
1641,2020-03-27,1,0,2020-05-30,5,1,40077
1642,2020-03-27,1,0,2020-05-30,29,1,40021
1643,2020-03-27,1,0,2020-05-30,158,10,40015
1644,2020-03-27,1,0,2020-05-30,16,0,41009
1645,2020-03-27,2,0,2020-05-30,41,3,40121
1646,2020-03-27,1,0,2020-05-30,9,0,29009
1647,2020-03-27,1,0,2020-05-30,8,0,30067
1648,2020-03-27,1,0,2020-05-30,5,0,30047
1649,2020-03-27,1,0,2020-05-30,11,0,29229
1650,2020-03-27,1,0,2020-05-30,19,0,29177
1651,2020-03-27,2,0,2020-05-30,690,2,29021
1652,2020-03-27,1,0,2020-05-30,3,0,29005
1653,2020-03-27,1,0,2020-05-30,77,1,29159
1654,2020-03-27,2,0,2020-05-30,81,1,29113
1655,2020-03-27,1,0,2020-05-30,6,0,29041
1656,2020-03-27,1,0,2020-05-30,74,2,35061
1657,2020-03-27,1,0,2020-05-30,38,0,35041
1658,2020-03-27,1,0,2020-05-30,112,0,51640
1659,2020-03-27,1,0,2020-05-30,155,9,51770
1660,2020-03-27,1,0,2020-05-30,10,0,49047
1661,2020-03-27,1,0,2020-05-30,16,1,48489
1662,2020-03-27,1,0,2020-05-30,11,0,48463
1663,2020-03-27,1,0,2020-05-30,4,1,48503
1664,2020-03-27,1,0,2020-05-30,4,0,51520
1665,2020-03-27,1,0,2020-05-30,33,2,55075
1666,2020-03-27,1,1,2020-05-30,2,1,55051
1667,2020-03-27,2,0,2020-05-30,14,4,55103
1668,2020-03-27,1,0,2020-05-30,36,3,56043
1669,2020-03-27,1,0,2020-05-30,5,0,56015
1670,2020-03-27,1,0,2020-05-30,39,1,55135
1671,2020-03-27,1,0,2020-05-30,3,0,53059
1672,2020-03-27,1,0,2020-05-30,4,0,54073
1673,2020-03-27,1,0,2020-05-30,18,0,54029
1674,2020-03-27,1,0,2020-05-30,9,0,54025
1675,2020-03-27,1,0,2020-05-30,89,0,46127
1676,2020-03-27,1,0,2020-05-30,26,1,46121
1677,2020-03-27,2,0,2020-05-30,11,0,46081
1678,2020-03-27,1,0,2020-05-30,1,0,46049
1679,2020-03-27,1,0,2020-05-30,25,0,46003
1680,2020-03-27,2,0,2020-05-30,27,3,48221
1681,2020-03-27,1,0,2020-05-30,244,25,48203
1682,2020-03-27,1,0,2020-05-30,328,5,48441
1683,2020-03-27,2,0,2020-05-30,33,0,48427
1684,2020-03-27,1,0,2020-05-30,201,6,48419
1685,2020-03-27,3,0,2020-05-30,674,6,48381
1686,2020-03-27,1,0,2020-05-30,55,2,48349
1687,2020-03-27,1,0,2020-05-30,9,1,48337
1688,2020-03-27,1,0,2020-05-30,34,1,47159
1689,2020-03-27,1,0,2020-05-30,44,2,48073
1690,2020-03-27,1,0,2020-05-30,7,0,28125
1691,2020-03-27,1,0,2020-05-30,43,0,13053
1692,2020-03-27,1,0,2020-05-30,30,0,13147
1693,2020-03-27,1,0,2020-05-30,520,23,13137
1694,2020-03-27,1,0,2020-05-30,31,1,12075
1695,2020-03-27,1,0,2020-05-30,167,18,12121
1696,2020-03-27,1,0,2020-05-30,131,4,17075
1697,2020-03-27,1,0,2020-05-30,69,0,17073
1698,2020-03-27,1,0,2020-05-30,15,1,17011
1699,2020-03-27,1,0,2020-05-30,17,0,16045
1700,2020-03-27,2,0,2020-05-30,280,34,13293
1701,2020-03-27,1,0,2020-05-30,11,0,5005
1702,2020-03-27,2,0,2020-05-30,88,0,1133
1703,2020-03-27,1,0,2020-05-30,57,3,1053
1704,2020-03-27,2,0,2020-05-30,77,1,1039
1705,2020-03-27,1,0,2020-05-30,94,4,1063
1706,2020-03-27,1,0,2020-05-30,125,7,1111
1707,2020-03-27,1,0,2020-05-30,3,0,8073
1708,2020-03-27,1,0,2020-05-30,6,0,8023
1709,2020-03-27,1,0,2020-05-30,746,4,6031
1710,2020-03-27,1,0,2020-05-30,5,0,6011
1711,2020-03-27,1,0,2020-05-30,74,2,8003
1712,2020-03-27,1,0,2020-05-30,93,2,18015
1713,2020-03-27,1,0,2020-05-30,58,5,26039
1714,2020-03-27,1,0,2020-05-30,82,3,26027
1715,2020-03-27,1,0,2020-05-30,44,1,26063
1716,2020-03-27,1,0,2020-05-30,74,9,26057
1717,2020-03-27,1,0,2020-05-30,208,13,22125
1718,2020-03-27,1,0,2020-05-30,144,11,28069
1719,2020-03-27,1,0,2020-05-30,42,1,28063
1720,2020-03-27,1,0,2020-05-30,630,38,28099
1721,2020-03-27,1,0,2020-05-30,14,0,27007
1722,2020-03-27,1,0,2020-05-30,18,0,27043
1723,2020-03-27,1,0,2020-05-30,6,1,27087
1724,2020-03-27,1,0,2020-05-30,5,0,27081
1725,2020-03-27,1,0,2020-05-30,20,0,19059
1726,2020-03-27,1,0,2020-05-30,61,1,19045
1727,2020-03-27,1,0,2020-05-30,15,1,19023
1728,2020-03-27,1,0,2020-05-30,41,3,18183
1729,2020-03-27,1,0,2020-05-30,17,0,19083
1730,2020-03-27,1,0,2020-05-30,39,1,19187
1731,2020-03-27,1,0,2020-05-30,7,0,19137
1732,2020-03-27,1,0,2020-05-30,892,16,19127
1733,2020-03-27,1,0,2020-05-30,33,0,19095
1734,2020-03-27,1,0,2020-05-30,167,0,19197
1735,2020-03-27,1,0,2020-05-30,27,2,18069
1736,2020-03-27,1,0,2020-05-30,176,11,18065
1737,2020-03-27,1,0,2020-05-30,49,1,18049
1738,2020-03-27,1,0,2020-05-30,228,2,18023
1739,2020-03-27,1,0,2020-05-30,129,2,18085
1740,2020-03-27,1,0,2020-05-30,70,3,18135
1741,2020-03-27,2,0,2020-05-30,77,2,18087
1742,2020-03-27,3,0,2020-05-30,27,0,21239
1743,2020-03-27,1,0,2020-05-30,4,0,20143
1744,2020-03-27,1,0,2020-05-30,7,0,20139
1745,2020-03-27,1,0,2020-05-30,27,0,20113
1746,2020-03-27,1,0,2020-05-30,5,1,20027
1747,2020-03-27,1,0,2020-05-30,15,2,20079
1748,2020-03-27,1,0,2020-05-30,1,0,20063
1749,2020-03-27,1,0,2020-05-30,50,8,20031
1750,2020-03-27,1,0,2020-05-30,8,0,21123
1751,2020-03-27,2,0,2020-05-30,173,11,21037
1752,2020-03-27,2,0,2020-05-30,111,4,21029
1753,2020-03-28,1,0,2020-05-30,6,0,39131
1754,2020-03-28,1,0,2020-05-30,99,16,39123
1755,2020-03-28,1,0,2020-05-30,73,3,39011
1756,2020-03-28,2,0,2020-05-30,36,4,37149
1757,2020-03-28,1,0,2020-05-30,24,2,37143
1758,2020-03-28,1,0,2020-05-30,6,0,39161
1759,2020-03-28,2,0,2020-05-30,211,32,39003
1760,2020-03-28,1,0,2020-05-30,2,0,38085
1761,2020-03-28,2,0,2020-05-30,39,0,38061
1762,2020-03-28,2,0,2020-05-30,7,0,38055
1763,2020-03-28,1,0,2020-05-30,1,0,38023
1764,2020-03-28,2,0,2020-05-30,4,0,38003
1765,2020-03-28,1,0,2020-05-30,27,2,42031
1766,2020-03-28,1,0,2020-05-30,2,0,42023
1767,2020-03-28,1,0,2020-05-30,42,1,42109
1768,2020-03-28,1,0,2020-05-30,57,3,42099
1769,2020-03-28,1,0,2020-05-30,12,1,42083
1770,2020-03-28,1,0,2020-05-30,230,2,42061
1771,2020-03-28,1,0,2020-05-30,14,1,40079
1772,2020-03-28,1,0,2020-05-30,23,0,40105
1773,2020-03-28,1,0,2020-05-30,13,0,31073
1774,2020-03-28,1,0,2020-05-30,26,0,29219
1775,2020-03-28,1,0,2020-05-30,571,1,31141
1776,2020-03-28,1,0,2020-05-30,78,4,32013
1777,2020-03-28,1,0,2020-05-30,7,0,29181
1778,2020-03-28,1,0,2020-05-30,11,0,36097
1779,2020-03-28,1,0,2020-05-30,197,9,37065
1780,2020-03-28,1,0,2020-05-30,87,2,36009
1781,2020-03-28,1,0,2020-05-30,10,0,51103
1782,2020-03-28,1,0,2020-05-30,87,0,51670
1783,2020-03-28,2,0,2020-05-30,25,1,51133
1784,2020-03-28,1,0,2020-05-30,36,1,51127
1785,2020-03-28,1,0,2020-05-30,73,1,51121
1786,2020-03-28,1,0,2020-05-30,32,0,51145
1787,2020-03-28,1,0,2020-05-30,289,5,49037
1788,2020-03-28,1,0,2020-05-30,3,0,49017
1789,2020-03-28,5,0,2020-05-30,202,25,48477
1790,2020-03-28,1,0,2020-05-30,9,0,55085
1791,2020-03-28,1,0,2020-05-30,3,0,56035
1792,2020-03-28,1,0,2020-05-30,24,0,56009
1793,2020-03-28,1,0,2020-05-30,17,2,42117
1794,2020-03-28,1,0,2020-05-30,19,1,47019
1795,2020-03-28,2,0,2020-05-30,607,1,47007
1796,2020-03-28,1,0,2020-05-30,51,0,46135
1797,2020-03-28,2,0,2020-05-30,5,0,46067
1798,2020-03-28,1,0,2020-05-30,4,0,46057
1799,2020-03-28,1,0,2020-05-30,1,0,46039
1800,2020-03-28,1,0,2020-05-30,16,0,47091
1801,2020-03-28,1,0,2020-05-30,196,0,47069
1802,2020-03-28,2,0,2020-05-30,67,4,45059
1803,2020-03-28,1,0,2020-05-30,16,0,48279
1804,2020-03-28,1,0,2020-05-30,7,1,48305
1805,2020-03-28,1,0,2020-05-30,26,0,47183
1806,2020-03-28,1,0,2020-05-30,4,0,47173
1807,2020-03-28,1,0,2020-05-30,1392,4,47169
1808,2020-03-28,1,0,2020-05-30,17,0,47129
1809,2020-03-28,1,0,2020-05-30,64,0,48055
1810,2020-03-28,1,0,2020-05-30,24,0,48051
1811,2020-03-28,1,0,2020-05-30,19,1,13165
1812,2020-03-28,2,0,2020-05-30,90,1,13213
1813,2020-03-28,1,0,2020-05-30,405,14,12051
1814,2020-03-28,1,0,2020-05-30,60,2,13031
1815,2020-03-28,1,0,2020-05-30,194,19,17115
1816,2020-03-28,1,0,2020-05-30,20,3,17051
1817,2020-03-28,1,0,2020-05-30,16,2,17015
1818,2020-03-28,1,0,2020-05-30,25,1,18025
1819,2020-03-28,1,0,2020-05-30,54,2,13231
1820,2020-03-28,2,0,2020-05-30,265,12,13297
1821,2020-03-28,1,0,2020-05-30,13,0,13309
1822,2020-03-28,1,0,2020-05-30,33,0,16063
1823,2020-03-28,1,0,2020-05-30,47,0,16019
1824,2020-03-28,1,0,2020-05-30,30,2,4007
1825,2020-03-28,1,0,2020-05-30,43,0,5071
1826,2020-03-28,1,0,2020-05-30,37,2,1099
1827,2020-03-28,2,0,2020-05-30,7,0,8081
1828,2020-03-28,1,0,2020-05-30,16,0,6021
1829,2020-03-28,1,0,2020-05-30,12,0,8009
1830,2020-03-28,1,0,2020-05-30,11,0,26133
1831,2020-03-28,1,0,2020-05-30,165,2,28031
