,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019
490,2020-03-17,1,0,2020-05-26,1136,128,34041,20,107088,24579,21965,30372,15098,295.24915188,105267
491,2020-03-17,1,0,2020-05-26,649,19,53021,0,89124,11049,18701,17143,12415,76.693229865,95222
493,2020-03-17,2,0,2020-05-26,1546,118,51087,53,324073,65204,86422,75006,81929,1415.7121477,330818
494,2020-03-17,1,0,2020-05-26,93,6,51075,0,22148,6309,2867,7375,9551,84.641503328,23753
496,2020-03-17,1,0,2020-05-26,2,0,56029,4,29276,8475,14024,1091,1284,4.2072108313,29194
497,2020-03-17,2,0,2020-05-26,183,2,56021,15,97031,20072,45418,2164,4906,37.045810193,99500
498,2020-03-17,4,0,2020-05-26,1008,22,55059,27,167886,31603,43099,35639,16754,623.74150741,169561
499,2020-03-17,1,0,2020-05-26,296,13,28059,48,141314,28610,40035,17891,15030,198.69615004,143617
500,2020-03-17,1,0,2020-05-26,34,1,53045,6,61569,18441,12626,9263,3967,69.582170877,66768
501,2020-03-17,1,0,2020-05-26,161,1,54037,5,55673,11916,11227,14615,6909,273.03969604,57146
502,2020-03-17,1,0,2020-05-26,352,6,45091,24,251664,48997,65998,45082,25830,412.7959259,280979
503,2020-03-17,1,0,2020-05-26,1386,63,45079,211,404869,68651,153326,37877,75200,548.98298233,415759
504,2020-03-17,1,0,2020-05-26,10,1,45017,0,14808,4258,1761,4456,1252,38.181620933,14553
505,2020-03-17,2,0,2020-05-26,674,50,48303,267,298042,49312,131247,7920,9143,346.7721136,310569
506,2020-03-17,2,0,2020-05-26,289,12,48139,18,164092,29137,37900,35338,12728,197.53540232,184826
507,2020-03-17,1,0,2020-05-26,444,19,48041,48,214231,26525,88215,7969,11912,391.05281168,229211
508,2020-03-17,1,0,2020-05-26,399,12,12009,159,568183,170919,208024,18133,9746,593.05632145,601942
509,2020-03-17,1,0,2020-05-26,4132,128,10005,38,215551,71832,67155,21284,13495,250.20481554,234225
510,2020-03-17,1,0,2020-05-26,553,19,13245,264,201568,38152,64662,15991,56855,624.41570879,202518
511,2020-03-17,1,0,2020-05-26,891,50,12105,145,652256,169578,191505,49657,25928,403.20522157,724777
512,2020-03-17,1,0,2020-05-26,1550,56,4017,12,107902,24267,28352,2805,3636,11.148081274,110924
514,2020-03-17,1,0,2020-05-26,106,1,1115,6,86937,18943,13122,23213,6478,141.72690747,89512
515,2020-03-17,1,0,2020-05-26,309,4,1089,100,353213,70040,152471,9554,43165,465.21086205,372909
516,2020-03-17,1,0,2020-05-26,237,6,28047,57,200491,38987,74626,12477,24161,362.73502365,208080
517,2020-03-17,1,0,2020-05-26,1890,31,6029,144,878744,130831,301473,18316,21087,110.6947351,900202
518,2020-03-17,2,0,2020-05-26,429,8,6053,27,433168,76257,159164,19931,18021,132.2662889,434061
519,2020-03-17,1,0,2020-05-26,303,7,13313,34,103963,18625,36398,8279,19252,360.24224386,104628
520,2020-03-17,1,0,2020-05-26,81,0,15001,24,196325,52582,78955,1381,878,50.022473825,201513
521,2020-03-17,1,0,2020-05-26,359,9,23031,14,201454,52544,59840,41851,12475,209.51068713,207641
522,2020-03-17,1,0,2020-05-26,22,0,23017,6,57230,16027,15056,9317,3776,27.913480483,57975
523,2020-03-17,1,0,2020-05-26,128,9,23011,16,121289,31337,45061,11493,14662,140.98712851,122302
524,2020-03-17,1,0,2020-05-26,400,37,22117,13,46449,11494,9870,4859,2639,68.987873431,46194
525,2020-03-17,1,0,2020-05-26,71,6,27103,0,33477,6976,8841,9420,7920,76.400468118,34274
526,2020-03-17,2,0,2020-05-26,126,5,27091,0,20084,5976,8251,1799,1441,27.631827386,19683
527,2020-03-17,1,0,2020-05-26,100,10,26137,4,24247,6554,8836,1755,3056,47.898433306,24668
528,2020-03-17,1,0,2020-05-26,438,26,26075,51,158989,36118,47593,16641,12521,225.83595663,158510
529,2020-03-17,2,0,2020-05-26,112,9,18047,7,22835,5422,3373,7478,1799,59.19997401,22758
530,2020-03-17,2,0,2020-05-26,3349,180,18089,188,488694,104898,143588,63846,52847,973.34320163,485493
531,2020-03-17,1,0,2020-05-26,21,0,16065,4,38241,3374,12502,3253,4278,85.041109855,39907
532,2020-03-17,1,0,2020-05-26,14,3,21143,0,8268,2744,1182,1422,792,38.392804494,8210
533,2020-03-17,1,0,2020-05-26,3462,230,22033,124,446167,81150,186369,24975,80483,966.32950896,440059
534,2020-03-17,1,0,2020-05-26,7,0,19001,0,7192,2161,2082,1623,886,12.563443789,7152
535,2020-03-17,1,0,2020-05-26,1696,41,19013,24,132960,28271,61105,4792,14234,231.94683615,131228
536,2020-03-17,1,0,2020-05-26,63,0,20045,10,117806,18450,44266,16065,9446,268.25026837,122259
537,2020-03-17,1,0,2020-05-26,1607,2,20057,10,34658,5103,14860,1181,2097,30.610846984,33619
538,2020-03-18,1,0,2020-05-27,164,4,37129,57,219866,48907,91593,10636,27681,1219.6196066,234473
539,2020-03-18,2,0,2020-05-27,59,2,38059,0,30059,6275,7229,8936,4091,16.285476694,31364
540,2020-03-18,1,0,2020-05-27,231,6,39023,38,135520,33970,37879,19874,10509,337.84492931,134083
541,2020-03-18,1,0,2020-05-27,19,0,39005,6,53299,12790,14226,9223,5477,126.45126569,53484
542,2020-03-18,1,0,2020-05-27,150,10,37125,68,94191,28522,27553,9738,8592,144.59422488,100880
543,2020-03-18,1,0,2020-05-27,252,28,36113,24,64701,17940,22718,8443,14929,73.734692899,63944
544,2020-03-18,1,0,2020-05-27,228,11,36115,0,62183,15438,12715,15270,5325,73.636188916,61204
545,2020-03-18,1,0,2020-05-27,250,7,37071,74,214049,46215,51997,37647,19538,631.14399141,224529
546,2020-03-18,1,0,2020-05-27,1143,54,37081,142,517197,102558,196390,35632,83688,831.63473721,537174
547,2020-03-18,1,0,2020-05-27,214,1,37093,0,52571,7093,5830,13955,3987,141.58061619,55234
548,2020-03-18,1,0,2020-05-27,61,0,37109,10,80504,18644,15869,20241,8883,291.06950124,86111
549,2020-03-18,1,0,2020-05-27,302,13,39041,6,193024,34052,37292,55997,38442,472.01280004,209177
550,2020-03-18,1,0,2020-05-27,236,7,42001,8,101589,26312,25313,24117,9540,198.59524445,103009
551,2020-03-18,1,0,2020-05-27,55,1,39077,12,58497,13292,15431,11024,7980,118.54863142,58266
552,2020-03-18,1,0,2020-05-27,351,30,39109,10,104081,25472,28424,20185,13301,263.18253318,106987
553,2020-03-18,2,0,2020-05-27,57,0,33001,10,60383,17260,18326,11703,6910,152.5541781,61303
554,2020-03-18,1,0,2020-05-27,327,13,33013,18,147958,34833,49685,25542,29199,162.28312683,151391
555,2020-03-18,3,0,2020-05-27,2087,155,34001,64,272926,62613,101899,22893,27658,474.6408252,263670
556,2020-03-18,1,0,2020-05-27,755,55,29183,39,385115,74900,98096,97716,41422,717.24099366,402022
557,2020-03-18,1,0,2020-05-27,47,2,31111,19,35569,8746,16336,736,1591,13.616300202,34914
558,2020-03-18,1,0,2020-05-27,264,11,31001,10,31564,7465,12794,2636,2459,55.679831279,31363
560,2020-03-18,1,0,2020-05-27,5,0,36041,0,4646,1721,1093,716,360,2.5713611478,4416
561,2020-03-18,1,0,2020-05-27,72,0,36045,10,116567,19760,51101,2805,6495,86.571938376,109834
562,2020-03-18,1,0,2020-05-27,118,4,36051,0,64373,14878,15916,13541,6552,99.585045201,62914
563,2020-03-18,1,0,2020-05-27,44,0,36031,0,38233,11100,12933,4445,4122,20.55884778,36885
564,2020-03-18,1,0,2020-05-27,125,2,36017,7,48763,12688,14252,6876,4495,52.828329489,47207
566,2020-03-18,1,1,2020-05-27,899,64,53005,44,190529,37874,64124,16593,19564,120.22256331,204390
567,2020-03-18,1,0,2020-05-27,27,1,51036,0,7022,2156,704,2572,1020,38.069761966,6963
568,2020-03-18,1,0,2020-05-27,51,0,55063,52,117582,24464,55322,6130,15522,261.23077678,118016
569,2020-03-18,2,0,2020-05-27,212,4,55131,12,133967,30378,34829,36572,20013,315.88521545,136034
570,2020-03-18,1,0,2020-05-27,13,0,54055,29,60963,16998,17692,5437,4743,140.24667584,58758
571,2020-03-18,1,0,2020-05-27,2285,33,55009,60,258004,49706,115760,12945,32169,499.04876688,264542
572,2020-03-18,2,0,2020-05-27,89,1,49005,14,120288,15104,49077,4975,3982,110.14476045,128289
573,2020-03-18,1,0,2020-05-27,26,1,49003,0,52182,9213,14049,7234,4528,9.754606799,56046
574,2020-03-18,1,0,2020-05-27,208,15,45061,0,17897,4150,2263,3775,1449,41.025462569,16828
575,2020-03-18,2,0,2020-05-27,1511,159,42069,51,211960,54892,76623,19131,21872,457.0334112,209674
576,2020-03-18,2,0,2020-05-27,956,22,42133,60,442216,99386,145129,68027,33481,496.54394588,449058
577,2020-03-18,1,0,2020-05-27,114,0,47021,0,39713,7818,5410,12779,3553,134.42534173,40667
578,2020-03-18,1,0,2020-05-27,11,1,48285,3,19859,6001,5672,3134,1252,20.783549883,20154
579,2020-03-18,5,0,2020-05-27,113,4,48309,54,245720,46694,99509,6309,12429,247.43116597,256623
580,2020-03-18,1,0,2020-05-27,68,2,48325,0,48548,10696,8673,10597,3025,38.920780674,51584
581,2020-03-18,1,0,2020-05-27,44,2,48401,0,53026,11467,11331,9462,4808,58.87860041,54406
582,2020-03-18,1,0,2020-05-27,521,19,48479,56,269624,34315,92821,3746,3967,82.300711375,276652
583,2020-03-18,1,0,2020-05-27,84,2,48485,24,131778,25521,56671,3347,7718,210.69366196,132230
584,2020-03-18,4,0,2020-05-27,588,22,48491,90,508313,81426,119409,110830,48408,528.06043458,590551
585,2020-03-18,1,0,2020-05-27,100,1,56039,6,22923,4298,13175,668,4218,5.8706283557,23464
586,2020-03-18,1,0,2020-05-27,426,2,47147,8,68575,13369,14194,16455,6848,150.76809409,71813
587,2020-03-18,2,0,2020-05-27,843,45,47165,38,175730,36997,42078,38720,14095,361.28118154,191283
588,2020-03-18,1,0,2020-05-27,3952,301,42011,71,415500,93051,144733,48839,30293,491.78051037,421164
589,2020-03-18,1,0,2020-05-27,49,2,28111,0,12047,2963,1691,2350,915,18.499476747,11973
590,2020-03-18,1,0,2020-05-27,376,6,12073,60,285890,49057,130380,7476,26408,440.22546489,293582
591,2020-03-18,1,0,2020-05-27,19,0,8125,0,10109,2385,4506,288,524,4.2374414873,10019
592,2020-03-18,1,0,2020-05-27,1061,143,9007,24,164110,41372,41715,44932,29896,439.84321801,162436
593,2020-03-18,3,0,2020-05-27,1374,61,10001,29,173145,36849,53645,22059,13367,308.47687444,180786
594,2020-03-18,1,0,2020-05-27,362,16,13153,36,150341,25522,49744,14949,16117,419.80001952,157863
595,2020-03-18,1,0,2020-05-27,253,17,12119,0,116754,74936,14014,7500,11645,237.68129645,132420
596,2020-03-18,1,0,2020-05-27,109,9,12131,28,63457,16604,16944,7835,8433,71.377063157,74071
597,2020-03-18,1,0,2020-05-27,237,7,13073,0,143723,26092,19068,43364,12213,540.25162678,156714
598,2020-03-18,1,0,2020-05-27,18,1,5011,0,10994,2825,2988,1064,822,16.577959308,10763
599,2020-03-18,1,0,2020-05-27,100,3,5045,25,121282,19658,38558,17665,8345,194.46828522,126007
600,2020-03-18,1,0,2020-05-27,326,6,5143,61,223683,34691,82877,18631,19746,253.92016704,239187
601,2020-03-18,1,0,2020-05-27,152,3,1015,24,115527,27115,36659,9682,10880,187.50731202,113605
602,2020-03-18,1,0,2020-05-27,1066,75,4005,41,138639,23195,58932,5099,4615,7.7068092455,143476
603,2020-03-18,1,0,2020-05-27,96,3,1121,14,80888,18842,18728,10987,10718,108.54834994,79978
605,2020-03-18,1,0,2020-05-27,25,0,6045,14,87497,24313,33177,2513,3018,24.740481573,86749
606,2020-03-18,1,0,2020-05-27,317,47,25011,6,70926,19773,22087,14388,7367,100.37204203,70180
607,2020-03-18,1,0,2020-05-27,99,1,23019,51,152284,36356,63935,6888,9512,44.786332683,152148
608,2020-03-18,2,0,2020-05-27,149,11,28011,8,33121,6690,9653,2052,2160,34.937106621,30628
609,2020-03-18,2,0,2020-05-27,113,3,28027,10,24296,4799,6611,1819,2342,40.04425448,22124
610,2020-03-18,1,0,2020-05-27,411,2,27131,4,65251,13206,22012,10875,7207,135.06823581,66972
611,2020-03-18,1,0,2020-05-27,493,6,28033,44,173267,29708,34446,46954,19275,388.28481855,184945
612,2020-03-18,1,0,2020-05-27,687,21,28089,7,102212,18766,25233,22854,27992,148.73165309,106272
613,2020-03-18,1,0,2020-05-27,478,48,18019,25,114893,23978,25933,27885,20836,317.30135426,118302
614,2020-03-18,1,0,2020-05-27,107,4,18041,20,23426,6065,5662,3467,1464,107.44071773,23102
615,2020-03-18,1,0,2020-05-27,130,6,18079,0,27840,6079,5801,6329,2438,73.646318083,27735
616,2020-03-18,1,0,2020-05-27,591,68,18095,21,129641,30680,33193,20457,10142,286.70778078,129569
617,2020-03-18,1,0,2020-05-27,57,2,17199,26,67477,16353,19523,9378,9225,158.48353042,66597
618,2020-03-18,1,0,2020-05-27,18,0,17189,0,14260,3641,4070,2919,3262,24.684183229,13887
619,2020-03-18,1,0,2020-05-27,404,23,16083,30,82248,16621,31190,4419,5078,45.208745419,86878
620,2020-03-18,1,0,2020-05-27,242,10,17077,21,59115,11301,19364,5598,9182,97.246239961,56750
621,2020-03-18,1,0,2020-05-27,1124,53,17091,56,110801,23667,36887,11766,8197,162.39877206,109862
622,2020-03-18,3,0,2020-05-27,769,22,17093,0,122933,16292,17188,43054,14718,402.79407915,128990
623,2020-03-18,1,0,2020-05-27,140,13,17099,13,111151,27315,35616,14773,10603,95.729465059,108669
624,2020-03-18,1,0,2020-05-27,551,58,17119,58,266153,60531,75928,46894,29580,367.52447012,262966
625,2020-03-18,1,0,2020-05-27,25,0,21073,10,49969,11999,17986,4304,14830,245.33658255,50991
626,2020-03-18,1,0,2020-05-27,543,33,21117,54,163987,31245,30670,47335,33085,1041.8475561,166998
627,2020-03-18,1,0,2020-05-27,950,5,21227,52,123824,21484,47980,7024,14638,245.32233319,132896
628,2020-03-18,1,0,2020-05-27,185,8,19183,0,22095,5388,6201,4850,2427,38.615577756,21965
629,2020-03-18,2,0,2020-05-27,1074,7,20103,10,79359,15061,20072,14174,6871,176.42879682,81758
630,2020-03-18,1,0,2020-05-27,23,0,19191,0,20575,5243,10139,1851,2287,28.979356885,19991
631,2020-03-19,1,0,2020-05-28,49,0,36095,0,31611,8559,7666,6076,3079,49.852132934,30999
632,2020-03-19,1,0,2020-05-28,112,1,36117,8,91442,22194,22166,20111,8311,148.91272452,89918
633,2020-03-19,1,0,2020-05-28,19,1,40083,0,45326,9257,6800,13245,2309,64.544592052,48011
634,2020-03-19,1,0,2020-05-28,103,3,40087,0,37919,7891,5969,10492,4428,70.917809271,40474
635,2020-03-19,1,0,2020-05-28,314,35,40147,8,51867,12914,18594,4075,5112,124.00494179,51527
636,2020-03-19,1,0,2020-05-28,83,3,40051,9,54351,11298,12298,11590,3569,50.733254135,55834
637,2020-03-19,1,0,2020-05-28,13,0,40039,4,29169,5338,11660,2281,2710,29.332133511,29003
638,2020-03-19,2,0,2020-05-28,2555,135,39061,297,808703,169087,304943,71377,192548,2016.4246124,817473
639,2020-03-19,1,0,2020-05-28,637,17,39113,196,531987,124285,180214,52927,74202,1152.0393866,531687
640,2020-03-19,1,0,2020-05-28,193,3,39139,37,121533,30674,40058,9660,11462,244.65823607,121154
641,2020-03-19,1,0,2020-05-28,4,0,30007,0,5755,1828,1459,1197,413,5.2308066018,6237
642,2020-03-19,1,0,2020-05-28,37,2,30029,22,96147,24545,40745,1931,1415,20.405340238,103806
643,2020-03-19,1,0,2020-05-28,8,1,30057,0,7902,3066,2750,974,837,2.3967733878,8600
644,2020-03-19,1,0,2020-05-28,7,0,30085,0,11218,1796,3204,299,834,4.673400701,11004
645,2020-03-19,1,0,2020-05-28,3,0,31127,0,7041,1894,2603,837,1136,17.114383308,6972
646,2020-03-19,1,0,2020-05-28,24,1,32007,7,52377,8008,21210,4490,2761,3.0732329381,52778
647,2020-03-19,1,0,2020-05-28,385,24,28051,0,18267,3568,2819,2364,777,22.479955521,17010
648,2020-03-19,1,0,2020-05-28,566,22,28067,14,68328,14853,20411,5615,7976,98.009284839,68098
649,2020-03-19,1,0,2020-05-28,630,10,28123,0,28399,5665,7031,3542,4726,46.163081769,28124
650,2020-03-19,1,0,2020-05-28,52,0,28147,0,14670,3582,1948,3212,828,35.367668867,14286
651,2020-03-19,1,0,2020-05-28,85,9,28157,0,9084,2046,1412,1436,1070,12.726618613,8630
652,2020-03-19,1,0,2020-05-28,105,1,28159,0,18482,4963,4502,2419,1311,29.567667395,17955
653,2020-03-19,1,0,2020-05-28,227,4,28163,0,27496,4778,5084,3142,1857,32.189892424,29690
654,2020-03-19,1,0,2020-05-28,14,0,35047,8,28203,7333,7247,2479,1078,5.7771715417,27277
655,2020-03-19,1,0,2020-05-28,602,48,34009,16,94549,31925,32285,10047,9695,365.9844659,92039
656,2020-03-19,2,0,2020-05-28,1104,147,34037,10,143570,32694,32414,41538,11616,270.81851695,140488
657,2020-03-19,1,0,2020-05-28,25,0,53009,19,73439,26654,25556,1801,880,44.476761586,77331
658,2020-03-19,3,1,2020-05-28,156,11,55089,46,87817,21950,22493,22227,18148,382.89278435,89221
659,2020-03-19,1,0,2020-05-28,78,3,55111,10,63340,15064,24807,7284,9992,77.496909458,64442
660,2020-03-19,1,0,2020-05-28,99,0,55035,48,102388,20349,43246,10037,16933,164.04190404,104646
661,2020-03-19,2,0,2020-05-28,372,16,55127,16,102917,22640,31972,18983,13091,187.00830568,103868
662,2020-03-19,1,0,2020-05-28,74,1,55015,0,49737,9760,8553,17891,6453,157.37345546,50089
663,2020-03-19,4,0,2020-05-28,42,1,55021,10,56790,13488,14325,14829,7025,75.151541441,57532
664,2020-03-19,1,0,2020-05-28,131,4,54061,119,103715,16742,41543,5903,17925,293.29254704,105612
665,2020-03-19,2,0,2020-05-28,4,0,54093,0,7035,2245,2117,902,639,16.320465234,6839
666,2020-03-19,1,0,2020-05-28,3,1,55007,0,15004,5390,3846,2903,829,10.174075545,15036
667,2020-03-19,1,0,2020-05-28,30,1,48467,0,53607,14526,10360,11047,2941,67.163501378,56590
668,2020-03-19,1,0,2020-05-28,150,3,45035,0,151716,28002,24782,42234,13770,286.33614908,162809
669,2020-03-19,1,0,2020-05-28,37,0,45001,6,24788,7042,3794,5265,1879,49.909760456,24527
670,2020-03-19,1,0,2020-05-28,139,0,45081,0,20228,4901,3537,4454,2319,45.19917996,20473
671,2020-03-19,2,0,2020-05-28,3056,291,42071,64,536494,122633,212078,42843,29193,578.1440906,545724
672,2020-03-19,1,0,2020-05-28,944,33,42075,18,137616,34280,40007,23703,14459,391.89646274,141793
673,2020-03-19,2,0,2020-05-28,443,38,42129,51,356835,103773,110258,59974,34300,339.3825051,348899
674,2020-03-19,1,0,2020-05-28,17,1,48123,0,20474,5292,5554,2225,3113,22.17879403,20160
675,2020-03-19,1,0,2020-05-28,22,2,48103,0,4836,798,1403,551,566,6.110289723,4797
676,2020-03-19,2,0,2020-05-28,192,4,48251,35,160173,30241,31496,36874,12506,242.49884518,175817
677,2020-03-19,1,0,2020-05-28,731,33,48061,104,420201,71392,132877,13180,9524,474.58866969,423163
678,2020-03-19,1,0,2020-05-28,111,1,47035,12,58178,21229,16604,3233,3426,88.825806199,60520
679,2020-03-19,1,0,2020-05-28,50,0,47045,10,37751,8344,12359,3460,3723,72.526396216,37159
680,2020-03-19,1,0,2020-05-28,261,3,47125,21,192120,25156,51250,31445,10133,387.62353335,208993
681,2020-03-19,2,0,2020-05-28,75,0,47179,76,126437,29936,40656,15461,23015,396.25984285,129375
682,2020-03-19,2,0,2020-05-28,387,8,47189,12,128874,27113,27057,31245,16674,253.30079531,144657
683,2020-03-19,4,0,2020-05-28,113,5,12053,44,179144,61882,36359,20626,7121,410.01303591,193920
684,2020-03-19,1,0,2020-05-28,120,9,12061,40,147981,57277,42648,9361,9340,318.07512707,159923
685,2020-03-19,1,0,2020-05-28,241,0,12063,7,48571,12035,11356,4043,3586,50.55019229,46414
686,2020-03-19,1,0,2020-05-28,557,9,12085,74,155719,57914,39364,20411,22509,296.0539284,161000
687,2020-03-19,1,0,2020-05-28,10,0,8049,0,14793,3858,7255,839,564,8.5212337515,15734
688,2020-03-19,1,0,2020-05-28,620,42,8087,6,28123,6047,11731,1357,1221,22.700768731,29068
689,2020-03-19,4,0,2020-05-28,822,57,9013,16,151596,31539,31771,44209,17893,367.29661189,150721
690,2020-03-19,1,0,2020-05-28,375,14,9015,6,116674,25482,30307,26580,12241,227.67698741,116782
691,2020-03-19,2,0,2020-05-28,112,1,13127,24,83467,20679,32462,2914,8545,203.29351446,85292
692,2020-03-19,2,0,2020-05-28,104,1,13175,16,47451,10610,13845,2823,4242,58.89289941,47546
693,2020-03-19,1,0,2020-05-28,70,4,13225,0,27027,5201,4475,6909,4801,183.29249658,27546
694,2020-03-19,1,0,2020-05-28,278,8,13247,16,88482,17124,15750,20905,21381,700.17769965,90896
695,2020-03-19,1,0,2020-05-28,75,1,13103,0,57087,9061,7973,17210,3272,134.28047126,64296
696,2020-03-19,2,1,2020-05-28,238,30,13099,0,10405,2739,2210,1510,1431,19.879066674,10190
697,2020-03-19,1,0,2020-05-28,444,25,13021,117,153923,31993,49040,9724,32298,614.11369433,153159
698,2020-03-19,1,0,2020-05-28,225,0,4023,0,46358,10530,14694,2386,2759,37.612599392,46498
699,2020-03-19,1,0,2020-05-28,294,6,4025,39,220972,85127,72357,7088,3255,28.942035103,235099
700,2020-03-19,1,0,2020-05-28,428,0,5007,30,251823,44616,91493,17659,24896,329.21407866,279141
701,2020-03-19,1,0,2020-05-28,6,0,5009,24,37212,9809,12544,2495,3638,63.444582879,37432
702,2020-03-19,1,0,2020-05-28,38,0,5019,0,22495,5000,6875,2741,2292,25.77136629,22320
703,2020-03-19,1,0,2020-05-28,318,9,5035,0,49278,9487,11635,8133,4136,78.565511162,47955
704,2020-03-19,1,0,2020-05-28,18,0,5053,0,18076,4063,3002,4478,1101,28.908936635,18265
705,2020-03-19,1,0,2020-05-28,60,0,5055,8,44197,9006,12786,4553,3909,78.45926416,45325
706,2020-03-19,1,0,2020-05-28,29,0,5063,12,37097,8706,12752,2148,3995,49.507557221,37825
707,2020-03-19,1,0,2020-05-28,203,0,5031,66,104246,19242,39576,5122,9614,155.98965575,110332
708,2020-03-19,1,0,2020-05-28,31,2,5111,0,24098,5793,4623,4281,1533,31.024751005,23528
709,2020-03-19,1,0,2020-05-28,349,24,1017,0,33895,8501,5403,8129,2950,55.74284076,33254
710,2020-03-19,1,0,2020-05-28,2124,112,1097,157,414328,88103,153297,15422,26164,336.10418322,413210
711,2020-03-19,1,0,2020-05-28,299,1,1127,12,64927,16386,16221,7287,4537,80.30445929,63521
712,2020-03-19,1,0,2020-05-28,12,0,5113,6,20212,5939,6602,780,871,23.282172074,19964
713,2020-03-19,1,1,2020-05-28,63,1,8025,0,5514,1074,863,593,670,7.6972162063,6061
714,2020-03-19,1,0,2020-05-28,129,1,5115,11,63372,12757,22103,4903,5863,78.856275223,64072
715,2020-03-19,1,0,2020-05-28,7,0,5129,0,7925,2684,1695,1109,331,11.833169823,7881
716,2020-03-19,1,0,2020-05-28,24,0,5131,69,127362,26807,45773,8554,23619,240.65234879,127827
717,2020-03-19,1,0,2020-05-28,131,2,5133,0,17206,3266,4548,2430,1111,30.084666463,17007
718,2020-03-19,1,0,2020-05-28,28,2,5141,0,16751,5519,3319,1985,1226,23.311018833,16545
719,2020-03-19,1,0,2020-05-28,321,17,24009,4,90824,18153,17293,27776,6497,434.00050012,92525
720,2020-03-19,1,0,2020-05-28,919,27,24045,24,102014,21277,35400,11573,12400,276.71828694,103609
721,2020-03-19,1,0,2020-05-28,563,41,22047,0,33122,6966,6645,6033,9518,52.553244991,32511
722,2020-03-19,3,0,2020-05-28,695,25,22055,80,238230,41592,97772,16544,44255,909.31982202,244390
723,2020-03-19,1,0,2020-05-28,408,27,22063,0,137096,24235,20422,39778,7222,217.20879605,140789
724,2020-03-19,1,0,2020-05-28,201,17,22075,0,23394,4024,6301,3997,12319,29.728545536,23197
725,2020-03-19,1,1,2020-05-28,294,25,22093,0,21485,4921,4305,4535,4898,86.871546668,21096
726,2020-03-19,2,0,2020-05-28,252,54,22097,16,83580,17636,17473,12940,6358,88.887185914,82124
727,2020-03-19,1,0,2020-05-28,143,6,22119,16,40043,10020,9749,5310,3332,64.634343586,38340
728,2020-03-19,2,0,2020-05-28,159,31,22121,0,25518,4884,3906,7518,7610,137.55753053,26465
729,2020-03-19,1,0,2020-05-28,404,37,22045,11,73346,14679,21749,9296,10301,121.63527746,69830
730,2020-03-19,1,0,2020-05-28,845,83,25015,11,161197,34945,53456,28444,23080,305.04380266,160830
731,2020-03-19,1,0,2020-05-28,231,1,27099,0,39386,9579,14320,4386,3555,56.319970769,40062
732,2020-03-19,1,0,2020-05-28,383,2,27139,0,141463,20208,26843,46413,21822,418.27773972,149013
733,2020-03-19,1,0,2020-05-28,139,10,26037,2,77321,16938,11591,24101,8849,140.52327145,79595
734,2020-03-19,2,0,2020-05-28,183,6,26045,0,108586,26110,23230,27456,23523,191.70294512,110268
735,2020-03-19,1,0,2020-05-28,1983,249,26049,151,410881,93094,117459,40777,27124,637.13419012,405813
736,2020-03-19,3,0,2020-05-28,391,26,26093,8,186946,41663,39999,50428,17571,339.66252777,191995
737,2020-03-19,1,0,2020-05-28,81,8,26111,26,83489,19242,26558,10117,13168,161.06787449,83156
738,2020-03-19,1,0,2020-05-28,35,1,18119,0,20957,5415,3556,5564,1974,53.98189615,20799
739,2020-03-19,1,0,2020-05-28,588,45,22019,75,198753,39284,78135,6626,11948,191.17170445,203436
740,2020-03-19,1,0,2020-05-28,384,3,18157,30,186081,28594,77406,7340,18141,392.32152734,195732
741,2020-03-19,1,0,2020-05-28,111,3,21047,18,72438,11300,25771,4623,27864,98.202174987,70461
742,2020-03-19,1,0,2020-05-28,313,6,21059,32,99258,22152,37475,5506,7582,221.45056716,101511
743,2020-03-19,1,0,2020-05-28,56,2,21199,38,63974,15846,22605,2592,4507,98.690719695,64979
744,2020-03-19,1,0,2020-05-28,35,0,21209,6,52322,8436,14962,9835,13419,202.30864343,57004
745,2020-03-19,1,0,2020-05-28,221,6,18177,30,66972,16958,23107,4930,6729,163.99070715,65884
746,2020-03-19,1,0,2020-05-28,248,13,22007,0,22881,5211,2879,6299,853,64.647079959,21891
747,2020-03-19,1,0,2020-05-28,573,21,20173,236,510484,97508,225669,12313,29940,517.63208961,516042
748,2020-03-19,1,0,2020-05-28,112,4,21101,12,46252,10871,13751,6185,5249,103.57571385,45210
749,2020-03-19,1,0,2020-05-28,8,0,20107,0,9602,2635,1650,2288,1058,16.332789212,9703
750,2020-03-19,2,0,2020-05-28,5,0,20127,0,5605,1854,1756,1058,474,8.0823455421,5620
751,2020-03-19,1,0,2020-05-28,338,18,19061,18,96571,22155,45996,3440,11755,159.97222714,97311
752,2020-03-19,1,0,2020-05-28,549,41,19139,5,42923,9608,15933,4887,6530,97.529987564,42664
753,2020-03-19,1,0,2020-05-28,9,0,20021,0,20501,5088,4647,4651,2007,33.934863448,19939
754,2020-03-20,1,0,2020-05-29,286,2,37147,71,176484,30269,66702,12827,14358,277.05461555,180742
755,2020-03-20,3,0,2020-05-29,326,40,37135,13,141812,25896,39013,29518,36906,373.46914676,148476
756,2020-03-20,1,0,2020-05-29,57,4,37167,10,60875,14861,16849,8751,4120,158.94886275,62806
757,2020-03-20,1,0,2020-05-29,630,37,37159,20,138940,31195,36067,19524,13361,277.79772419,142088
